Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Gladsaxekredsen;3. Egegård;C;Det Konservative Folkeparti;Henrik Sørensen;10
Gladsaxekredsen;3. Egegård;C;Det Konservative Folkeparti;Britt Bager;20
Gladsaxekredsen;3. Egegård;C;Det Konservative Folkeparti;Hanne Bjørn;6
Gladsaxekredsen;3. Egegård;C;Det Konservative Folkeparti;Magnus Von Dreiager;5
Gladsaxekredsen;3. Egegård;C;Det Konservative Folkeparti;Tina Cartey Hansen;1
Gladsaxekredsen;3. Egegård;C;Det Konservative Folkeparti;Rasmus Jarlov;36
Gladsaxekredsen;3. Egegård;C;Det Konservative Folkeparti;Michael R. Rugaard;2
Gladsaxekredsen;3. Egegård;C;Det Konservative Folkeparti;Merete Scheelsbeck;0
Gladsaxekredsen;3. Egegård;D;Nye Borgerlige;Partiliste;121
Gladsaxekredsen;3. Egegård;D;Nye Borgerlige;Ulla Kokfelt;11
Gladsaxekredsen;3. Egegård;D;Nye Borgerlige;Thomas Bentsen;3
Gladsaxekredsen;3. Egegård;D;Nye Borgerlige;Alberte Rasmussen;5
Gladsaxekredsen;3. Egegård;D;Nye Borgerlige;Claus Bøgh Svenningsen;10
Gladsaxekredsen;3. Egegård;F;SF - Socialistisk Folkeparti;Partiliste;279
Gladsaxekredsen;3. Egegård;F;SF - Socialistisk Folkeparti;Serdal Benli;113
Gladsaxekredsen;3. Egegård;F;SF - Socialistisk Folkeparti;Vivi Nør Jacobsen;33
Gladsaxekredsen;3. Egegård;F;SF - Socialistisk Folkeparti;Sigurd Agersnap;29
Gladsaxekredsen;3. Egegård;F;SF - Socialistisk Folkeparti;Rasmus Henriksen;3
Gladsaxekredsen;3. Egegård;F;SF - Socialistisk Folkeparti;Sofie F. Villadsen;24
Gladsaxekredsen;3. Egegård;F;SF - Socialistisk Folkeparti;Niels Haxthausen;7
Gladsaxekredsen;3. Egegård;F;SF - Socialistisk Folkeparti;Troels Stru Schmidt;8
Gladsaxekredsen;3. Egegård;F;SF - Socialistisk Folkeparti;Alexander Bruhn Skjøth;2
Gladsaxekredsen;3. Egegård;I;Liberal Alliance;Partiliste;267
Gladsaxekredsen;3. Egegård;I;Liberal Alliance;Steffen Larsen;18
Gladsaxekredsen;3. Egegård;I;Liberal Alliance;Simon Karim Helledie;7
Gladsaxekredsen;3. Egegård;I;Liberal Alliance;Peter Loft;10
Gladsaxekredsen;3. Egegård;I;Liberal Alliance;Søren Schmidt-Andersen;1
Gladsaxekredsen;3. Egegård;I;Liberal Alliance;David Ibsen;1
Gladsaxekredsen;3. Egegård;I;Liberal Alliance;Jørgen Juhl;0
Gladsaxekredsen;3. Egegård;I;Liberal Alliance;Louise Siv Ebbesen;12
Gladsaxekredsen;3. Egegård;I;Liberal Alliance;Danny Malkowski;4
Gladsaxekredsen;3. Egegård;K;KD - Kristendemokraterne;Partiliste;5
Gladsaxekredsen;3. Egegård;K;KD - Kristendemokraterne;Elif Demir Gökce;2
Gladsaxekredsen;3. Egegård;K;KD - Kristendemokraterne;Bolette von Westphal;4
Gladsaxekredsen;3. Egegård;K;KD - Kristendemokraterne;Esben Frette Johnsen;1
Gladsaxekredsen;3. Egegård;K;KD - Kristendemokraterne;Johnnie V. Gregersen;1
Gladsaxekredsen;3. Egegård;M;Moderaterne;Partiliste;357
Gladsaxekredsen;3. Egegård;M;Moderaterne;Monika Rubin;55
Gladsaxekredsen;3. Egegård;M;Moderaterne;Lars Arne Christensen;12
Gladsaxekredsen;3. Egegård;M;Moderaterne;Rasmus Lund-Nielsen;29
Gladsaxekredsen;3. Egegård;M;Moderaterne;Ammar Ali;22
Gladsaxekredsen;3. Egegård;M;Moderaterne;Rasmus Skindbjerg Hinrichs;4
Gladsaxekredsen;3. Egegård;M;Moderaterne;Anastasia Valentin Rasmussen;5
Gladsaxekredsen;3. Egegård;O;Dansk Folkeparti;Partiliste;51
Gladsaxekredsen;3. Egegård;O;Dansk Folkeparti;Susanne Damsgaard;11
Gladsaxekredsen;3. Egegård;O;Dansk Folkeparti;Michael Pihl;0
Gladsaxekredsen;3. Egegård;O;Dansk Folkeparti;Rita Rahbek Russell;0
Gladsaxekredsen;3. Egegård;O;Dansk Folkeparti;Michael Jensen;0
Gladsaxekredsen;3. Egegård;O;Dansk Folkeparti;Lars Prier;0
Gladsaxekredsen;3. Egegård;O;Dansk Folkeparti;Morten Messerschmidt;123
Gladsaxekredsen;3. Egegård;O;Dansk Folkeparti;Mikkel Dencker;1
Gladsaxekredsen;3. Egegård;O;Dansk Folkeparti;Cecilie Winther Kristensen;4
Gladsaxekredsen;3. Egegård;Q;Frie Grønne;Partiliste;56
Gladsaxekredsen;3. Egegård;Q;Frie Grønne;Asham Agha Nadeem;13
Gladsaxekredsen;3. Egegård;Q;Frie Grønne;Aqeel Akhtar;2
Gladsaxekredsen;3. Egegård;Q;Frie Grønne;Nour El Zeftawy;4
Gladsaxekredsen;3. Egegård;Q;Frie Grønne;Sabrina Raaschou Brammer;2
Gladsaxekredsen;3. Egegård;V;Venstre, Danmarks Liberale Parti;Partiliste;263
Gladsaxekredsen;3. Egegård;V;Venstre, Danmarks Liberale Parti;Astrid Søborg;54
Gladsaxekredsen;3. Egegård;V;Venstre, Danmarks Liberale Parti;Karen Ellemann;93
Gladsaxekredsen;3. Egegård;V;Venstre, Danmarks Liberale Parti;Anders Bo Larsen;4
Gladsaxekredsen;3. Egegård;V;Venstre, Danmarks Liberale Parti;Lennart Hartmann Nielsen;1
Gladsaxekredsen;3. Egegård;V;Venstre, Danmarks Liberale Parti;Casper Pedersen;3
Gladsaxekredsen;3. Egegård;V;Venstre, Danmarks Liberale Parti;Mathias Rinaldo;0
Gladsaxekredsen;3. Egegård;V;Venstre, Danmarks Liberale Parti;Kim Valentin;17
Gladsaxekredsen;3. Egegård;V;Venstre, Danmarks Liberale Parti;Ricki Vejsmose;3
Gladsaxekredsen;3. Egegård;Æ;Danmarksdemokraterne;Partiliste;183
Gladsaxekredsen;3. Egegård;Æ;Danmarksdemokraterne;Mette Qwinten;7
Gladsaxekredsen;3. Egegård;Æ;Danmarksdemokraterne;Charlotte Munch;10
Gladsaxekredsen;3. Egegård;Æ;Danmarksdemokraterne;Michael Rosenmark;5
Gladsaxekredsen;3. Egegård;Ø;Enhedslisten - De Rød-Grønne;Partiliste;149
Gladsaxekredsen;3. Egegård;Ø;Enhedslisten - De Rød-Grønne;Søren Søndergaard;54
Gladsaxekredsen;3. Egegård;Ø;Enhedslisten - De Rød-Grønne;Tobias Clausen;7
Gladsaxekredsen;3. Egegård;Ø;Enhedslisten - De Rød-Grønne;Necla Baran;5
Gladsaxekredsen;3. Egegård;Ø;Enhedslisten - De Rød-Grønne;Mathilde Vinther;10
Gladsaxekredsen;3. Egegård;Ø;Enhedslisten - De Rød-Grønne;Helge Bo Jensen;0
Gladsaxekredsen;3. Egegård;Ø;Enhedslisten - De Rød-Grønne;Stefan Rundstrøm;1
Gladsaxekredsen;3. Egegård;Ø;Enhedslisten - De Rød-Grønne;Stine Rahbek Pedersen;9
Gladsaxekredsen;3. Egegård;Å;Alternativet;Partiliste;61
Gladsaxekredsen;3. Egegård;Å;Alternativet;Thomas Anker;3
Gladsaxekredsen;3. Egegård;Å;Alternativet;Sofie Groth;31
Gladsaxekredsen;3. Egegård;Å;Alternativet;Qasam Nazir Ahmad;2
Gladsaxekredsen;3. Egegård;Å;Alternativet;Irina Bjørnø;0
Gladsaxekredsen;3. Egegård;Å;Alternativet;Jesper Callesen;1
Gladsaxekredsen;3. Egegård;Å;Alternativet;Ulla Sandbæk;2
Gladsaxekredsen;3. Egegård;Å;Alternativet;Thomas Lindqvist;3
Gladsaxekredsen;3. Egegård;Å;Alternativet;Bitten Vivi Jensen;5
Gladsaxekredsen;3. Egegård;(Uden for parti);(Uden for parti);Henrik Vendelbo Petersen;0
Gladsaxekredsen;3. Egegård;(Uden for parti);(Uden for parti);Jovan Tasevski;2
Gladsaxekredsen;4. Grønnemose;A;Socialdemokratiet;Partiliste;726
Gladsaxekredsen;4. Grønnemose;A;Socialdemokratiet;Jeppe Bruus;418
Gladsaxekredsen;4. Grønnemose;A;Socialdemokratiet;Morten Bødskov;48
Gladsaxekredsen;4. Grønnemose;A;Socialdemokratiet;Maria Durhuus;24
Gladsaxekredsen;4. Grønnemose;A;Socialdemokratiet;Maria Gudme;13
Gladsaxekredsen;4. Grønnemose;A;Socialdemokratiet;Kasper Sand Kjær;7
Gladsaxekredsen;4. Grønnemose;A;Socialdemokratiet;Sebastian Schwartz;7
Gladsaxekredsen;4. Grønnemose;A;Socialdemokratiet;Mattias Tesfaye;123
Gladsaxekredsen;4. Grønnemose;A;Socialdemokratiet;Gunvor Wibroe;24
Gladsaxekredsen;4. Grønnemose;B;Radikale Venstre;Partiliste;151
Gladsaxekredsen;4. Grønnemose;B;Radikale Venstre;Christina Rittig Falkberg;73
Gladsaxekredsen;4. Grønnemose;B;Radikale Venstre;Sofie Carsten Nielsen;44
Gladsaxekredsen;4. Grønnemose;B;Radikale Venstre;Stinus Lindgreen;39
Gladsaxekredsen;4. Grønnemose;B;Radikale Venstre;Kashif Ahmad;17
Gladsaxekredsen;4. Grønnemose;B;Radikale Venstre;Brian Køster;8
Gladsaxekredsen;4. Grønnemose;B;Radikale Venstre;Abbas Razvi;5
Gladsaxekredsen;4. Grønnemose;B;Radikale Venstre;Esat Sentürk;3
Gladsaxekredsen;4. Grønnemose;B;Radikale Venstre;Hediye Temiz;17
Gladsaxekredsen;4. Grønnemose;C;Det Konservative Folkeparti;Partiliste;78
Gladsaxekredsen;4. Grønnemose;C;Det Konservative Folkeparti;Henrik Sørensen;4
Gladsaxekredsen;4. Grønnemose;C;Det Konservative Folkeparti;Britt Bager;20
Gladsaxekredsen;4. Grønnemose;C;Det Konservative Folkeparti;Hanne Bjørn;0
Gladsaxekredsen;4. Grønnemose;C;Det Konservative Folkeparti;Magnus Von Dreiager;0
Gladsaxekredsen;4. Grønnemose;C;Det Konservative Folkeparti;Tina Cartey Hansen;1
Gladsaxekredsen;4. Grønnemose;C;Det Konservative Folkeparti;Rasmus Jarlov;35
Gladsaxekredsen;4. Grønnemose;C;Det Konservative Folkeparti;Michael R. Rugaard;3
Gladsaxekredsen;4. Grønnemose;C;Det Konservative Folkeparti;Merete Scheelsbeck;3
Gladsaxekredsen;4. Grønnemose;D;Nye Borgerlige;Partiliste;77
Gladsaxekredsen;4. Grønnemose;D;Nye Borgerlige;Ulla Kokfelt;5
Gladsaxekredsen;4. Grønnemose;D;Nye Borgerlige;Thomas Bentsen;6
Gladsaxekredsen;4. Grønnemose;D;Nye Borgerlige;Alberte Rasmussen;2
Gladsaxekredsen;4. Grønnemose;D;Nye Borgerlige;Claus Bøgh Svenningsen;5
Gladsaxekredsen;4. Grønnemose;F;SF - Socialistisk Folkeparti;Partiliste;374
Gladsaxekredsen;4. Grønnemose;F;SF - Socialistisk Folkeparti;Serdal Benli;127
Gladsaxekredsen;4. Grønnemose;F;SF - Socialistisk Folkeparti;Vivi Nør Jacobsen;37
Gladsaxekredsen;4. Grønnemose;F;SF - Socialistisk Folkeparti;Sigurd Agersnap;28
Gladsaxekredsen;4. Grønnemose;F;SF - Socialistisk Folkeparti;Rasmus Henriksen;2
Gladsaxekredsen;4. Grønnemose;F;SF - Socialistisk Folkeparti;Sofie F. Villadsen;32
Gladsaxekredsen;4. Grønnemose;F;SF - Socialistisk Folkeparti;Niels Haxthausen;9
Gladsaxekredsen;4. Grønnemose;F;SF - Socialistisk Folkeparti;Troels Stru Schmidt;21
Gladsaxekredsen;4. Grønnemose;F;SF - Socialistisk Folkeparti;Alexander Bruhn Skjøth;1
Gladsaxekredsen;4. Grønnemose;I;Liberal Alliance;Partiliste;191
Gladsaxekredsen;4. Grønnemose;I;Liberal Alliance;Steffen Larsen;14
Gladsaxekredsen;4. Grønnemose;I;Liberal Alliance;Simon Karim Helledie;6
Gladsaxekredsen;4. Grønnemose;I;Liberal Alliance;Peter Loft;9
Gladsaxekredsen;4. Grønnemose;I;Liberal Alliance;Søren Schmidt-Andersen;8
Gladsaxekredsen;4. Grønnemose;I;Liberal Alliance;David Ibsen;2
Gladsaxekredsen;4. Grønnemose;I;Liberal Alliance;Jørgen Juhl;0
Gladsaxekredsen;4. Grønnemose;I;Liberal Alliance;Louise Siv Ebbesen;13
Gladsaxekredsen;4. Grønnemose;I;Liberal Alliance;Danny Malkowski;2
Gladsaxekredsen;4. Grønnemose;K;KD - Kristendemokraterne;Partiliste;19
Gladsaxekredsen;4. Grønnemose;K;KD - Kristendemokraterne;Elif Demir Gökce;8
Gladsaxekredsen;4. Grønnemose;K;KD - Kristendemokraterne;Bolette von Westphal;2
Gladsaxekredsen;4. Grønnemose;K;KD - Kristendemokraterne;Esben Frette Johnsen;2
Gladsaxekredsen;4. Grønnemose;K;KD - Kristendemokraterne;Johnnie V. Gregersen;1
Gladsaxekredsen;4. Grønnemose;M;Moderaterne;Partiliste;347
Gladsaxekredsen;4. Grønnemose;M;Moderaterne;Monika Rubin;58
Gladsaxekredsen;4. Grønnemose;M;Moderaterne;Lars Arne Christensen;15
Gladsaxekredsen;4. Grønnemose;M;Moderaterne;Rasmus Lund-Nielsen;52
Gladsaxekredsen;4. Grønnemose;M;Moderaterne;Ammar Ali;9
Gladsaxekredsen;4. Grønnemose;M;Moderaterne;Rasmus Skindbjerg Hinrichs;3
Gladsaxekredsen;4. Grønnemose;M;Moderaterne;Anastasia Valentin Rasmussen;8
Gladsaxekredsen;4. Grønnemose;O;Dansk Folkeparti;Partiliste;39
Gladsaxekredsen;4. Grønnemose;O;Dansk Folkeparti;Susanne Damsgaard;11
Gladsaxekredsen;4. Grønnemose;O;Dansk Folkeparti;Michael Pihl;1
Gladsaxekredsen;4. Grønnemose;O;Dansk Folkeparti;Rita Rahbek Russell;1
Gladsaxekredsen;4. Grønnemose;O;Dansk Folkeparti;Michael Jensen;1
Gladsaxekredsen;4. Grønnemose;O;Dansk Folkeparti;Lars Prier;0
Gladsaxekredsen;4. Grønnemose;O;Dansk Folkeparti;Morten Messerschmidt;112
Gladsaxekredsen;4. Grønnemose;O;Dansk Folkeparti;Mikkel Dencker;0
Gladsaxekredsen;4. Grønnemose;O;Dansk Folkeparti;Cecilie Winther Kristensen;2
Gladsaxekredsen;4. Grønnemose;Q;Frie Grønne;Partiliste;130
Gladsaxekredsen;4. Grønnemose;Q;Frie Grønne;Asham Agha Nadeem;30
Gladsaxekredsen;4. Grønnemose;Q;Frie Grønne;Aqeel Akhtar;44
Gladsaxekredsen;4. Grønnemose;Q;Frie Grønne;Nour El Zeftawy;8
Gladsaxekredsen;4. Grønnemose;Q;Frie Grønne;Sabrina Raaschou Brammer;5
Gladsaxekredsen;4. Grønnemose;V;Venstre, Danmarks Liberale Parti;Partiliste;188
Gladsaxekredsen;4. Grønnemose;V;Venstre, Danmarks Liberale Parti;Astrid Søborg;63
Gladsaxekredsen;4. Grønnemose;V;Venstre, Danmarks Liberale Parti;Karen Ellemann;95
Gladsaxekredsen;4. Grønnemose;V;Venstre, Danmarks Liberale Parti;Anders Bo Larsen;1
Gladsaxekredsen;4. Grønnemose;V;Venstre, Danmarks Liberale Parti;Lennart Hartmann Nielsen;1
Gladsaxekredsen;4. Grønnemose;V;Venstre, Danmarks Liberale Parti;Casper Pedersen;2
Gladsaxekredsen;4. Grønnemose;V;Venstre, Danmarks Liberale Parti;Mathias Rinaldo;0
Gladsaxekredsen;4. Grønnemose;V;Venstre, Danmarks Liberale Parti;Kim Valentin;15
Gladsaxekredsen;4. Grønnemose;V;Venstre, Danmarks Liberale Parti;Ricki Vejsmose;3
Gladsaxekredsen;4. Grønnemose;Æ;Danmarksdemokraterne;Partiliste;120
Gladsaxekredsen;4. Grønnemose;Æ;Danmarksdemokraterne;Mette Qwinten;4
Gladsaxekredsen;4. Grønnemose;Æ;Danmarksdemokraterne;Charlotte Munch;7
Gladsaxekredsen;4. Grønnemose;Æ;Danmarksdemokraterne;Michael Rosenmark;2
Gladsaxekredsen;4. Grønnemose;Ø;Enhedslisten - De Rød-Grønne;Partiliste;330
Gladsaxekredsen;4. Grønnemose;Ø;Enhedslisten - De Rød-Grønne;Søren Søndergaard;90
Gladsaxekredsen;4. Grønnemose;Ø;Enhedslisten - De Rød-Grønne;Tobias Clausen;9
Gladsaxekredsen;4. Grønnemose;Ø;Enhedslisten - De Rød-Grønne;Necla Baran;8
Gladsaxekredsen;4. Grønnemose;Ø;Enhedslisten - De Rød-Grønne;Mathilde Vinther;39
Gladsaxekredsen;4. Grønnemose;Ø;Enhedslisten - De Rød-Grønne;Helge Bo Jensen;2
Gladsaxekredsen;4. Grønnemose;Ø;Enhedslisten - De Rød-Grønne;Stefan Rundstrøm;8
Gladsaxekredsen;4. Grønnemose;Ø;Enhedslisten - De Rød-Grønne;Stine Rahbek Pedersen;19
Gladsaxekredsen;4. Grønnemose;Å;Alternativet;Partiliste;161
Gladsaxekredsen;4. Grønnemose;Å;Alternativet;Thomas Anker;12
Gladsaxekredsen;4. Grønnemose;Å;Alternativet;Sofie Groth;47
Gladsaxekredsen;4. Grønnemose;Å;Alternativet;Qasam Nazir Ahmad;9
Gladsaxekredsen;4. Grønnemose;Å;Alternativet;Irina Bjørnø;1
Gladsaxekredsen;4. Grønnemose;Å;Alternativet;Jesper Callesen;3
Gladsaxekredsen;4. Grønnemose;Å;Alternativet;Ulla Sandbæk;2
Gladsaxekredsen;4. Grønnemose;Å;Alternativet;Thomas Lindqvist;8
Gladsaxekredsen;4. Grønnemose;Å;Alternativet;Bitten Vivi Jensen;7
Gladsaxekredsen;4. Grønnemose;(Uden for parti);(Uden for parti);Henrik Vendelbo Petersen;1
Gladsaxekredsen;4. Grønnemose;(Uden for parti);(Uden for parti);Jovan Tasevski;10
Gladsaxekredsen;5. Mørkhøj;A;Socialdemokratiet;Partiliste;901
Gladsaxekredsen;5. Mørkhøj;A;Socialdemokratiet;Jeppe Bruus;350
Gladsaxekredsen;5. Mørkhøj;A;Socialdemokratiet;Morten Bødskov;101
Gladsaxekredsen;5. Mørkhøj;A;Socialdemokratiet;Maria Durhuus;21
Gladsaxekredsen;5. Mørkhøj;A;Socialdemokratiet;Maria Gudme;19
Gladsaxekredsen;5. Mørkhøj;A;Socialdemokratiet;Kasper Sand Kjær;13
Gladsaxekredsen;5. Mørkhøj;A;Socialdemokratiet;Sebastian Schwartz;8
Gladsaxekredsen;5. Mørkhøj;A;Socialdemokratiet;Mattias Tesfaye;118
Gladsaxekredsen;5. Mørkhøj;A;Socialdemokratiet;Gunvor Wibroe;5
Gladsaxekredsen;5. Mørkhøj;B;Radikale Venstre;Partiliste;83
Gladsaxekredsen;5. Mørkhøj;B;Radikale Venstre;Christina Rittig Falkberg;34
Gladsaxekredsen;5. Mørkhøj;B;Radikale Venstre;Sofie Carsten Nielsen;29
Gladsaxekredsen;5. Mørkhøj;B;Radikale Venstre;Stinus Lindgreen;18
Gladsaxekredsen;5. Mørkhøj;B;Radikale Venstre;Kashif Ahmad;11
Gladsaxekredsen;5. Mørkhøj;B;Radikale Venstre;Brian Køster;7
Gladsaxekredsen;5. Mørkhøj;B;Radikale Venstre;Abbas Razvi;2
Gladsaxekredsen;5. Mørkhøj;B;Radikale Venstre;Esat Sentürk;3
Gladsaxekredsen;5. Mørkhøj;B;Radikale Venstre;Hediye Temiz;10
Gladsaxekredsen;5. Mørkhøj;C;Det Konservative Folkeparti;Partiliste;95
Gladsaxekredsen;5. Mørkhøj;C;Det Konservative Folkeparti;Henrik Sørensen;20
Gladsaxekredsen;5. Mørkhøj;C;Det Konservative Folkeparti;Britt Bager;17
Gladsaxekredsen;5. Mørkhøj;C;Det Konservative Folkeparti;Hanne Bjørn;4
Gladsaxekredsen;5. Mørkhøj;C;Det Konservative Folkeparti;Magnus Von Dreiager;2
Gladsaxekredsen;5. Mørkhøj;C;Det Konservative Folkeparti;Tina Cartey Hansen;2
Gladsaxekredsen;5. Mørkhøj;C;Det Konservative Folkeparti;Rasmus Jarlov;34
Gladsaxekredsen;5. Mørkhøj;C;Det Konservative Folkeparti;Michael R. Rugaard;0
Gladsaxekredsen;5. Mørkhøj;C;Det Konservative Folkeparti;Merete Scheelsbeck;1
Gladsaxekredsen;5. Mørkhøj;D;Nye Borgerlige;Partiliste;119
Gladsaxekredsen;5. Mørkhøj;D;Nye Borgerlige;Ulla Kokfelt;16
Gladsaxekredsen;5. Mørkhøj;D;Nye Borgerlige;Thomas Bentsen;4
Gladsaxekredsen;5. Mørkhøj;D;Nye Borgerlige;Alberte Rasmussen;5
Gladsaxekredsen;5. Mørkhøj;D;Nye Borgerlige;Claus Bøgh Svenningsen;5
Gladsaxekredsen;5. Mørkhøj;F;SF - Socialistisk Folkeparti;Partiliste;293
Gladsaxekredsen;5. Mørkhøj;F;SF - Socialistisk Folkeparti;Serdal Benli;150
Gladsaxekredsen;5. Mørkhøj;F;SF - Socialistisk Folkeparti;Vivi Nør Jacobsen;30
Gladsaxekredsen;5. Mørkhøj;F;SF - Socialistisk Folkeparti;Sigurd Agersnap;17
Gladsaxekredsen;5. Mørkhøj;F;SF - Socialistisk Folkeparti;Rasmus Henriksen;5
Gladsaxekredsen;5. Mørkhøj;F;SF - Socialistisk Folkeparti;Sofie F. Villadsen;23
Gladsaxekredsen;5. Mørkhøj;F;SF - Socialistisk Folkeparti;Niels Haxthausen;4
Gladsaxekredsen;5. Mørkhøj;F;SF - Socialistisk Folkeparti;Troels Stru Schmidt;12
Gladsaxekredsen;5. Mørkhøj;F;SF - Socialistisk Folkeparti;Alexander Bruhn Skjøth;3
Gladsaxekredsen;5. Mørkhøj;I;Liberal Alliance;Partiliste;283
Gladsaxekredsen;5. Mørkhøj;I;Liberal Alliance;Steffen Larsen;18
Gladsaxekredsen;5. Mørkhøj;I;Liberal Alliance;Simon Karim Helledie;9
Gladsaxekredsen;5. Mørkhøj;I;Liberal Alliance;Peter Loft;6
Gladsaxekredsen;5. Mørkhøj;I;Liberal Alliance;Søren Schmidt-Andersen;0
Gladsaxekredsen;5. Mørkhøj;I;Liberal Alliance;David Ibsen;2
Gladsaxekredsen;5. Mørkhøj;I;Liberal Alliance;Jørgen Juhl;2
Gladsaxekredsen;5. Mørkhøj;I;Liberal Alliance;Louise Siv Ebbesen;4
Gladsaxekredsen;5. Mørkhøj;I;Liberal Alliance;Danny Malkowski;2
Gladsaxekredsen;5. Mørkhøj;K;KD - Kristendemokraterne;Partiliste;14
Gladsaxekredsen;5. Mørkhøj;K;KD - Kristendemokraterne;Elif Demir Gökce;10
Gladsaxekredsen;5. Mørkhøj;K;KD - Kristendemokraterne;Bolette von Westphal;0
Gladsaxekredsen;5. Mørkhøj;K;KD - Kristendemokraterne;Esben Frette Johnsen;0
Gladsaxekredsen;5. Mørkhøj;K;KD - Kristendemokraterne;Johnnie V. Gregersen;0
Gladsaxekredsen;5. Mørkhøj;M;Moderaterne;Partiliste;327
Gladsaxekredsen;5. Mørkhøj;M;Moderaterne;Monika Rubin;46
Gladsaxekredsen;5. Mørkhøj;M;Moderaterne;Lars Arne Christensen;7
Gladsaxekredsen;5. Mørkhøj;M;Moderaterne;Rasmus Lund-Nielsen;27
Gladsaxekredsen;5. Mørkhøj;M;Moderaterne;Ammar Ali;19
Gladsaxekredsen;5. Mørkhøj;M;Moderaterne;Rasmus Skindbjerg Hinrichs;4
Gladsaxekredsen;5. Mørkhøj;M;Moderaterne;Anastasia Valentin Rasmussen;6
Gladsaxekredsen;5. Mørkhøj;O;Dansk Folkeparti;Partiliste;49
Gladsaxekredsen;5. Mørkhøj;O;Dansk Folkeparti;Susanne Damsgaard;13
Gladsaxekredsen;5. Mørkhøj;O;Dansk Folkeparti;Michael Pihl;1
Gladsaxekredsen;5. Mørkhøj;O;Dansk Folkeparti;Rita Rahbek Russell;0
Gladsaxekredsen;5. Mørkhøj;O;Dansk Folkeparti;Michael Jensen;1
Gladsaxekredsen;5. Mørkhøj;O;Dansk Folkeparti;Lars Prier;1
Gladsaxekredsen;5. Mørkhøj;O;Dansk Folkeparti;Morten Messerschmidt;105
Gladsaxekredsen;5. Mørkhøj;O;Dansk Folkeparti;Mikkel Dencker;4
Gladsaxekredsen;5. Mørkhøj;O;Dansk Folkeparti;Cecilie Winther Kristensen;3
Gladsaxekredsen;5. Mørkhøj;Q;Frie Grønne;Partiliste;100
Gladsaxekredsen;5. Mørkhøj;Q;Frie Grønne;Asham Agha Nadeem;15
Gladsaxekredsen;5. Mørkhøj;Q;Frie Grønne;Aqeel Akhtar;15
Gladsaxekredsen;5. Mørkhøj;Q;Frie Grønne;Nour El Zeftawy;9
Gladsaxekredsen;5. Mørkhøj;Q;Frie Grønne;Sabrina Raaschou Brammer;5
Gladsaxekredsen;5. Mørkhøj;V;Venstre, Danmarks Liberale Parti;Partiliste;228
Gladsaxekredsen;5. Mørkhøj;V;Venstre, Danmarks Liberale Parti;Astrid Søborg;45
Gladsaxekredsen;5. Mørkhøj;V;Venstre, Danmarks Liberale Parti;Karen Ellemann;72
Gladsaxekredsen;5. Mørkhøj;V;Venstre, Danmarks Liberale Parti;Anders Bo Larsen;4
Gladsaxekredsen;5. Mørkhøj;V;Venstre, Danmarks Liberale Parti;Lennart Hartmann Nielsen;0
Gladsaxekredsen;5. Mørkhøj;V;Venstre, Danmarks Liberale Parti;Casper Pedersen;1
Gladsaxekredsen;5. Mørkhøj;V;Venstre, Danmarks Liberale Parti;Mathias Rinaldo;1
Gladsaxekredsen;5. Mørkhøj;V;Venstre, Danmarks Liberale Parti;Kim Valentin;12
Gladsaxekredsen;5. Mørkhøj;V;Venstre, Danmarks Liberale Parti;Ricki Vejsmose;5
Gladsaxekredsen;5. Mørkhøj;Æ;Danmarksdemokraterne;Partiliste;167
Gladsaxekredsen;5. Mørkhøj;Æ;Danmarksdemokraterne;Mette Qwinten;11
Gladsaxekredsen;5. Mørkhøj;Æ;Danmarksdemokraterne;Charlotte Munch;7
Gladsaxekredsen;5. Mørkhøj;Æ;Danmarksdemokraterne;Michael Rosenmark;1
Gladsaxekredsen;5. Mørkhøj;Ø;Enhedslisten - De Rød-Grønne;Partiliste;234
Gladsaxekredsen;5. Mørkhøj;Ø;Enhedslisten - De Rød-Grønne;Søren Søndergaard;50
Gladsaxekredsen;5. Mørkhøj;Ø;Enhedslisten - De Rød-Grønne;Tobias Clausen;13
Gladsaxekredsen;5. Mørkhøj;Ø;Enhedslisten - De Rød-Grønne;Necla Baran;12
Gladsaxekredsen;5. Mørkhøj;Ø;Enhedslisten - De Rød-Grønne;Mathilde Vinther;21
Gladsaxekredsen;5. Mørkhøj;Ø;Enhedslisten - De Rød-Grønne;Helge Bo Jensen;2
Gladsaxekredsen;5. Mørkhøj;Ø;Enhedslisten - De Rød-Grønne;Stefan Rundstrøm;6
Gladsaxekredsen;5. Mørkhøj;Ø;Enhedslisten - De Rød-Grønne;Stine Rahbek Pedersen;8
Gladsaxekredsen;5. Mørkhøj;Å;Alternativet;Partiliste;96
Gladsaxekredsen;5. Mørkhøj;Å;Alternativet;Thomas Anker;5
Gladsaxekredsen;5. Mørkhøj;Å;Alternativet;Sofie Groth;21
Gladsaxekredsen;5. Mørkhøj;Å;Alternativet;Qasam Nazir Ahmad;4
Gladsaxekredsen;5. Mørkhøj;Å;Alternativet;Irina Bjørnø;1
Gladsaxekredsen;5. Mørkhøj;Å;Alternativet;Jesper Callesen;1
Gladsaxekredsen;5. Mørkhøj;Å;Alternativet;Ulla Sandbæk;2
Gladsaxekredsen;5. Mørkhøj;Å;Alternativet;Thomas Lindqvist;2
Gladsaxekredsen;5. Mørkhøj;Å;Alternativet;Bitten Vivi Jensen;2
