Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Helsingørkredsen;12. Toldkammeret;Ø;Enhedslisten - De Rød-Grønne;Emil Ulrik Andersen;5
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Partiliste;88
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Helene Liliendahl Brydensholt;16
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Allon Hein Sørensen;1
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Nanna Høyrup;4
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Maud Margrethe Pedersen;3
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Mette Skamris;7
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Mariane Lunden;0
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Sidsel Dyekjær;1
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Mette Jeppesen;2
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Nicklas Hakmann;1
Helsingørkredsen;12. Toldkammeret;Å;Alternativet;Morten Hvidberg Greve;1
Helsingørkredsen;12. Toldkammeret;(Uden for parti);(Uden for parti);Katjalivah Elleyhansen;1
Helsingørkredsen;12. Toldkammeret;(Uden for parti);(Uden for parti);Jayseth Lotus Arrose Simonysano;2
Fredensborgkredsen;1. Asminderød;A;Socialdemokratiet;Partiliste;686
Fredensborgkredsen;1. Asminderød;A;Socialdemokratiet;Louise Mehnke;127
Fredensborgkredsen;1. Asminderød;A;Socialdemokratiet;Fie Hækkerup;78
Fredensborgkredsen;1. Asminderød;A;Socialdemokratiet;Miki Dam Larsen;14
Fredensborgkredsen;1. Asminderød;A;Socialdemokratiet;Henrik Møller;43
Fredensborgkredsen;1. Asminderød;A;Socialdemokratiet;Matilde Powers;27
Fredensborgkredsen;1. Asminderød;A;Socialdemokratiet;Rasmus Stoklund;23
Fredensborgkredsen;1. Asminderød;B;Radikale Venstre;Partiliste;49
Fredensborgkredsen;1. Asminderød;B;Radikale Venstre;Jacob Netteberg;3
Fredensborgkredsen;1. Asminderød;B;Radikale Venstre;Martin Lidegaard;87
Fredensborgkredsen;1. Asminderød;B;Radikale Venstre;Christian Holm Donatzky;4
Fredensborgkredsen;1. Asminderød;B;Radikale Venstre;Tine Hessner;1
Fredensborgkredsen;1. Asminderød;B;Radikale Venstre;Christina Thorholm;24
Fredensborgkredsen;1. Asminderød;B;Radikale Venstre;Maria Katarina Nielsen;8
Fredensborgkredsen;1. Asminderød;C;Det Konservative Folkeparti;Partiliste;171
Fredensborgkredsen;1. Asminderød;C;Det Konservative Folkeparti;Christoffer Buster Reinhardt;39
Fredensborgkredsen;1. Asminderød;C;Det Konservative Folkeparti;Mette Abildgaard;86
Fredensborgkredsen;1. Asminderød;C;Det Konservative Folkeparti;Birgitte Bergman;17
Fredensborgkredsen;1. Asminderød;C;Det Konservative Folkeparti;Nikolaj Frederiksen;7
Fredensborgkredsen;1. Asminderød;C;Det Konservative Folkeparti;Emma Juul Hansen;8
Fredensborgkredsen;1. Asminderød;C;Det Konservative Folkeparti;Egil Hulgaard;3
Fredensborgkredsen;1. Asminderød;C;Det Konservative Folkeparti;Niels Martin Viuff;5
Fredensborgkredsen;1. Asminderød;D;Nye Borgerlige;Partiliste;103
Fredensborgkredsen;1. Asminderød;D;Nye Borgerlige;Mette Thiesen;60
Fredensborgkredsen;1. Asminderød;D;Nye Borgerlige;Søren Regenberg;17
Fredensborgkredsen;1. Asminderød;D;Nye Borgerlige;Claus Bruncke;0
Fredensborgkredsen;1. Asminderød;D;Nye Borgerlige;Søren Højbjerg;2
Fredensborgkredsen;1. Asminderød;D;Nye Borgerlige;Per Olsen;0
Fredensborgkredsen;1. Asminderød;D;Nye Borgerlige;Carsten Winther;0
Fredensborgkredsen;1. Asminderød;F;SF - Socialistisk Folkeparti;Partiliste;194
Fredensborgkredsen;1. Asminderød;F;SF - Socialistisk Folkeparti;Peter Westermann;35
Fredensborgkredsen;1. Asminderød;F;SF - Socialistisk Folkeparti;Marianne Bigum;24
Fredensborgkredsen;1. Asminderød;F;SF - Socialistisk Folkeparti;Marianne Stannum;5
Fredensborgkredsen;1. Asminderød;F;SF - Socialistisk Folkeparti;Silje Brynildsen;14
Fredensborgkredsen;1. Asminderød;F;SF - Socialistisk Folkeparti;Jens Skov;2
Fredensborgkredsen;1. Asminderød;F;SF - Socialistisk Folkeparti;Stefan B. Skrubbeltrang;5
Fredensborgkredsen;1. Asminderød;I;Liberal Alliance;Partiliste;414
Fredensborgkredsen;1. Asminderød;I;Liberal Alliance;Steffen W. Frølund;30
Fredensborgkredsen;1. Asminderød;I;Liberal Alliance;Kim Bjørnstrup;9
Fredensborgkredsen;1. Asminderød;I;Liberal Alliance;Lars Høyer Holmqvist;15
Fredensborgkredsen;1. Asminderød;I;Liberal Alliance;Steffen Sjørslev;0
Fredensborgkredsen;1. Asminderød;I;Liberal Alliance;Marianne Porsborg;12
Fredensborgkredsen;1. Asminderød;I;Liberal Alliance;Robert Mørck;2
Fredensborgkredsen;1. Asminderød;I;Liberal Alliance;Kira Danholm;8
Fredensborgkredsen;1. Asminderød;I;Liberal Alliance;Josephine Svane;16
Fredensborgkredsen;1. Asminderød;K;KD - Kristendemokraterne;Partiliste;11
Fredensborgkredsen;1. Asminderød;K;KD - Kristendemokraterne;Henrik Forsberg;0
Fredensborgkredsen;1. Asminderød;K;KD - Kristendemokraterne;Stig Grenov;3
Fredensborgkredsen;1. Asminderød;K;KD - Kristendemokraterne;Britta Kristensen;6
Fredensborgkredsen;1. Asminderød;K;KD - Kristendemokraterne;Kurt Pedersen;0
Fredensborgkredsen;1. Asminderød;K;KD - Kristendemokraterne;Eva Skade Rasmussen;0
Fredensborgkredsen;1. Asminderød;M;Moderaterne;Partiliste;386
Fredensborgkredsen;1. Asminderød;M;Moderaterne;Jakob Engel-Schmidt;58
Fredensborgkredsen;1. Asminderød;M;Moderaterne;Carina Bloch Simonsen;41
Fredensborgkredsen;1. Asminderød;M;Moderaterne;Erick Thürmer;8
Fredensborgkredsen;1. Asminderød;M;Moderaterne;Kim Rasmussen;8
Fredensborgkredsen;1. Asminderød;M;Moderaterne;Kim Mejnert Frydensbjerg;4
Fredensborgkredsen;1. Asminderød;M;Moderaterne;Ulf Helgstrand;5
Fredensborgkredsen;1. Asminderød;O;Dansk Folkeparti;Partiliste;90
Fredensborgkredsen;1. Asminderød;O;Dansk Folkeparti;Birgitte Milling;16
Fredensborgkredsen;1. Asminderød;O;Dansk Folkeparti;Gert Løfgren;4
Fredensborgkredsen;1. Asminderød;O;Dansk Folkeparti;Christian Sødergren;3
Fredensborgkredsen;1. Asminderød;O;Dansk Folkeparti;Pia Adelsteen;9
Fredensborgkredsen;1. Asminderød;O;Dansk Folkeparti;Brian Lyck Jørgensen;1
Fredensborgkredsen;1. Asminderød;Q;Frie Grønne;Partiliste;8
Fredensborgkredsen;1. Asminderød;Q;Frie Grønne;Lars Oskan-Henriksen;1
Fredensborgkredsen;1. Asminderød;Q;Frie Grønne;Clara Rebecca Svarc;1
Fredensborgkredsen;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Partiliste;340
Fredensborgkredsen;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Jørgen Eirfeldt;4
Fredensborgkredsen;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Hans Andersen;24
Fredensborgkredsen;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Thomas Elong;17
Fredensborgkredsen;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Mette Lene Jensen;42
Fredensborgkredsen;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;25
Fredensborgkredsen;1. Asminderød;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;211
Fredensborgkredsen;1. Asminderød;Æ;Danmarksdemokraterne;Partiliste;191
Fredensborgkredsen;1. Asminderød;Æ;Danmarksdemokraterne;Marlene Harpsøe;30
Fredensborgkredsen;1. Asminderød;Æ;Danmarksdemokraterne;Lars Ole Skovgaard Larsen;5
Fredensborgkredsen;1. Asminderød;Æ;Danmarksdemokraterne;Lars Bregnbak;6
Fredensborgkredsen;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Partiliste;82
Fredensborgkredsen;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;16
Fredensborgkredsen;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Sinem Demir;8
Fredensborgkredsen;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Øjvind Vilsholm;0
Fredensborgkredsen;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Thue Lundgaard;1
Fredensborgkredsen;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Emil Ulrik Andersen;3
Fredensborgkredsen;1. Asminderød;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;2
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Partiliste;65
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Helene Liliendahl Brydensholt;13
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Allon Hein Sørensen;2
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Nanna Høyrup;8
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Maud Margrethe Pedersen;2
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Mette Skamris;1
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Mariane Lunden;0
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Sidsel Dyekjær;3
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Mette Jeppesen;0
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Nicklas Hakmann;0
Fredensborgkredsen;1. Asminderød;Å;Alternativet;Morten Hvidberg Greve;6
Fredensborgkredsen;1. Asminderød;(Uden for parti);(Uden for parti);Katjalivah Elleyhansen;1
Fredensborgkredsen;1. Asminderød;(Uden for parti);(Uden for parti);Jayseth Lotus Arrose Simonysano;5
Fredensborgkredsen;1. Hørsholm;A;Socialdemokratiet;Partiliste;470
Fredensborgkredsen;1. Hørsholm;A;Socialdemokratiet;Louise Mehnke;39
Fredensborgkredsen;1. Hørsholm;A;Socialdemokratiet;Fie Hækkerup;28
Fredensborgkredsen;1. Hørsholm;A;Socialdemokratiet;Miki Dam Larsen;12
Fredensborgkredsen;1. Hørsholm;A;Socialdemokratiet;Henrik Møller;5
Fredensborgkredsen;1. Hørsholm;A;Socialdemokratiet;Matilde Powers;9
Fredensborgkredsen;1. Hørsholm;A;Socialdemokratiet;Rasmus Stoklund;20
Fredensborgkredsen;1. Hørsholm;B;Radikale Venstre;Partiliste;60
Fredensborgkredsen;1. Hørsholm;B;Radikale Venstre;Jacob Netteberg;4
Fredensborgkredsen;1. Hørsholm;B;Radikale Venstre;Martin Lidegaard;117
Fredensborgkredsen;1. Hørsholm;B;Radikale Venstre;Christian Holm Donatzky;4
Fredensborgkredsen;1. Hørsholm;B;Radikale Venstre;Tine Hessner;6
Fredensborgkredsen;1. Hørsholm;B;Radikale Venstre;Christina Thorholm;14
Fredensborgkredsen;1. Hørsholm;B;Radikale Venstre;Maria Katarina Nielsen;5
Fredensborgkredsen;1. Hørsholm;C;Det Konservative Folkeparti;Partiliste;272
Fredensborgkredsen;1. Hørsholm;C;Det Konservative Folkeparti;Christoffer Buster Reinhardt;52
Fredensborgkredsen;1. Hørsholm;C;Det Konservative Folkeparti;Mette Abildgaard;188
Fredensborgkredsen;1. Hørsholm;C;Det Konservative Folkeparti;Birgitte Bergman;13
Fredensborgkredsen;1. Hørsholm;C;Det Konservative Folkeparti;Nikolaj Frederiksen;1
Fredensborgkredsen;1. Hørsholm;C;Det Konservative Folkeparti;Emma Juul Hansen;12
Fredensborgkredsen;1. Hørsholm;C;Det Konservative Folkeparti;Egil Hulgaard;4
Fredensborgkredsen;1. Hørsholm;C;Det Konservative Folkeparti;Niels Martin Viuff;7
Fredensborgkredsen;1. Hørsholm;D;Nye Borgerlige;Partiliste;76
Fredensborgkredsen;1. Hørsholm;D;Nye Borgerlige;Mette Thiesen;45
Fredensborgkredsen;1. Hørsholm;D;Nye Borgerlige;Søren Regenberg;1
Fredensborgkredsen;1. Hørsholm;D;Nye Borgerlige;Claus Bruncke;2
Fredensborgkredsen;1. Hørsholm;D;Nye Borgerlige;Søren Højbjerg;1
Fredensborgkredsen;1. Hørsholm;D;Nye Borgerlige;Per Olsen;0
Fredensborgkredsen;1. Hørsholm;D;Nye Borgerlige;Carsten Winther;4
Fredensborgkredsen;1. Hørsholm;F;SF - Socialistisk Folkeparti;Partiliste;121
Fredensborgkredsen;1. Hørsholm;F;SF - Socialistisk Folkeparti;Peter Westermann;20
Fredensborgkredsen;1. Hørsholm;F;SF - Socialistisk Folkeparti;Marianne Bigum;20
Fredensborgkredsen;1. Hørsholm;F;SF - Socialistisk Folkeparti;Marianne Stannum;3
Fredensborgkredsen;1. Hørsholm;F;SF - Socialistisk Folkeparti;Silje Brynildsen;7
Fredensborgkredsen;1. Hørsholm;F;SF - Socialistisk Folkeparti;Jens Skov;1
Fredensborgkredsen;1. Hørsholm;F;SF - Socialistisk Folkeparti;Stefan B. Skrubbeltrang;10
Fredensborgkredsen;1. Hørsholm;I;Liberal Alliance;Partiliste;498
Fredensborgkredsen;1. Hørsholm;I;Liberal Alliance;Steffen W. Frølund;57
Fredensborgkredsen;1. Hørsholm;I;Liberal Alliance;Kim Bjørnstrup;16
Fredensborgkredsen;1. Hørsholm;I;Liberal Alliance;Lars Høyer Holmqvist;26
Fredensborgkredsen;1. Hørsholm;I;Liberal Alliance;Steffen Sjørslev;4
Fredensborgkredsen;1. Hørsholm;I;Liberal Alliance;Marianne Porsborg;9
Fredensborgkredsen;1. Hørsholm;I;Liberal Alliance;Robert Mørck;6
Fredensborgkredsen;1. Hørsholm;I;Liberal Alliance;Kira Danholm;5
Fredensborgkredsen;1. Hørsholm;I;Liberal Alliance;Josephine Svane;5
Fredensborgkredsen;1. Hørsholm;K;KD - Kristendemokraterne;Partiliste;5
Fredensborgkredsen;1. Hørsholm;K;KD - Kristendemokraterne;Henrik Forsberg;0
Fredensborgkredsen;1. Hørsholm;K;KD - Kristendemokraterne;Stig Grenov;1
Fredensborgkredsen;1. Hørsholm;K;KD - Kristendemokraterne;Britta Kristensen;1
Fredensborgkredsen;1. Hørsholm;K;KD - Kristendemokraterne;Kurt Pedersen;0
Fredensborgkredsen;1. Hørsholm;K;KD - Kristendemokraterne;Eva Skade Rasmussen;0
Fredensborgkredsen;1. Hørsholm;M;Moderaterne;Partiliste;441
Fredensborgkredsen;1. Hørsholm;M;Moderaterne;Jakob Engel-Schmidt;67
Fredensborgkredsen;1. Hørsholm;M;Moderaterne;Carina Bloch Simonsen;27
Fredensborgkredsen;1. Hørsholm;M;Moderaterne;Erick Thürmer;11
Fredensborgkredsen;1. Hørsholm;M;Moderaterne;Kim Rasmussen;6
Fredensborgkredsen;1. Hørsholm;M;Moderaterne;Kim Mejnert Frydensbjerg;3
Fredensborgkredsen;1. Hørsholm;M;Moderaterne;Ulf Helgstrand;1
Fredensborgkredsen;1. Hørsholm;O;Dansk Folkeparti;Partiliste;90
Fredensborgkredsen;1. Hørsholm;O;Dansk Folkeparti;Birgitte Milling;6
Fredensborgkredsen;1. Hørsholm;O;Dansk Folkeparti;Gert Løfgren;4
Fredensborgkredsen;1. Hørsholm;O;Dansk Folkeparti;Christian Sødergren;1
Fredensborgkredsen;1. Hørsholm;O;Dansk Folkeparti;Pia Adelsteen;3
Fredensborgkredsen;1. Hørsholm;O;Dansk Folkeparti;Brian Lyck Jørgensen;0
Fredensborgkredsen;1. Hørsholm;Q;Frie Grønne;Partiliste;4
Fredensborgkredsen;1. Hørsholm;Q;Frie Grønne;Lars Oskan-Henriksen;1
Fredensborgkredsen;1. Hørsholm;Q;Frie Grønne;Clara Rebecca Svarc;0
Fredensborgkredsen;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Partiliste;466
Fredensborgkredsen;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Jørgen Eirfeldt;3
Fredensborgkredsen;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Hans Andersen;20
Fredensborgkredsen;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Thomas Elong;5
Fredensborgkredsen;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Mette Lene Jensen;33
Fredensborgkredsen;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;56
Fredensborgkredsen;1. Hørsholm;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;277
Fredensborgkredsen;1. Hørsholm;Æ;Danmarksdemokraterne;Partiliste;109
Fredensborgkredsen;1. Hørsholm;Æ;Danmarksdemokraterne;Marlene Harpsøe;13
Fredensborgkredsen;1. Hørsholm;Æ;Danmarksdemokraterne;Lars Ole Skovgaard Larsen;3
Fredensborgkredsen;1. Hørsholm;Æ;Danmarksdemokraterne;Lars Bregnbak;3
Fredensborgkredsen;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Partiliste;68
Fredensborgkredsen;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;4
Fredensborgkredsen;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Sinem Demir;10
Fredensborgkredsen;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Øjvind Vilsholm;1
Fredensborgkredsen;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Thue Lundgaard;2
Fredensborgkredsen;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Emil Ulrik Andersen;0
Fredensborgkredsen;1. Hørsholm;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;4
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Partiliste;61
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Helene Liliendahl Brydensholt;11
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Allon Hein Sørensen;0
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Nanna Høyrup;1
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Maud Margrethe Pedersen;2
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Mette Skamris;1
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Mariane Lunden;2
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Sidsel Dyekjær;1
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Mette Jeppesen;2
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Nicklas Hakmann;1
Fredensborgkredsen;1. Hørsholm;Å;Alternativet;Morten Hvidberg Greve;5
Fredensborgkredsen;1. Hørsholm;(Uden for parti);(Uden for parti);Katjalivah Elleyhansen;1
Fredensborgkredsen;1. Hørsholm;(Uden for parti);(Uden for parti);Jayseth Lotus Arrose Simonysano;0
Fredensborgkredsen;2. Fredensborg;A;Socialdemokratiet;Partiliste;362
Fredensborgkredsen;2. Fredensborg;A;Socialdemokratiet;Louise Mehnke;91
Fredensborgkredsen;2. Fredensborg;A;Socialdemokratiet;Fie Hækkerup;50
Fredensborgkredsen;2. Fredensborg;A;Socialdemokratiet;Miki Dam Larsen;4
Fredensborgkredsen;2. Fredensborg;A;Socialdemokratiet;Henrik Møller;14
Fredensborgkredsen;2. Fredensborg;A;Socialdemokratiet;Matilde Powers;6
Fredensborgkredsen;2. Fredensborg;A;Socialdemokratiet;Rasmus Stoklund;14
Fredensborgkredsen;2. Fredensborg;B;Radikale Venstre;Partiliste;55
Fredensborgkredsen;2. Fredensborg;B;Radikale Venstre;Jacob Netteberg;7
Fredensborgkredsen;2. Fredensborg;B;Radikale Venstre;Martin Lidegaard;132
Fredensborgkredsen;2. Fredensborg;B;Radikale Venstre;Christian Holm Donatzky;8
Fredensborgkredsen;2. Fredensborg;B;Radikale Venstre;Tine Hessner;2
Fredensborgkredsen;2. Fredensborg;B;Radikale Venstre;Christina Thorholm;10
Fredensborgkredsen;2. Fredensborg;B;Radikale Venstre;Maria Katarina Nielsen;4
Fredensborgkredsen;2. Fredensborg;C;Det Konservative Folkeparti;Partiliste;148
Fredensborgkredsen;2. Fredensborg;C;Det Konservative Folkeparti;Christoffer Buster Reinhardt;38
Fredensborgkredsen;2. Fredensborg;C;Det Konservative Folkeparti;Mette Abildgaard;93
Fredensborgkredsen;2. Fredensborg;C;Det Konservative Folkeparti;Birgitte Bergman;27
Fredensborgkredsen;2. Fredensborg;C;Det Konservative Folkeparti;Nikolaj Frederiksen;4
Fredensborgkredsen;2. Fredensborg;C;Det Konservative Folkeparti;Emma Juul Hansen;7
Fredensborgkredsen;2. Fredensborg;C;Det Konservative Folkeparti;Egil Hulgaard;1
Fredensborgkredsen;2. Fredensborg;C;Det Konservative Folkeparti;Niels Martin Viuff;4
Fredensborgkredsen;2. Fredensborg;D;Nye Borgerlige;Partiliste;46
Fredensborgkredsen;2. Fredensborg;D;Nye Borgerlige;Mette Thiesen;44
Fredensborgkredsen;2. Fredensborg;D;Nye Borgerlige;Søren Regenberg;5
Fredensborgkredsen;2. Fredensborg;D;Nye Borgerlige;Claus Bruncke;1
Fredensborgkredsen;2. Fredensborg;D;Nye Borgerlige;Søren Højbjerg;2
Fredensborgkredsen;2. Fredensborg;D;Nye Borgerlige;Per Olsen;1
Fredensborgkredsen;2. Fredensborg;D;Nye Borgerlige;Carsten Winther;0
Fredensborgkredsen;2. Fredensborg;F;SF - Socialistisk Folkeparti;Partiliste;142
Fredensborgkredsen;2. Fredensborg;F;SF - Socialistisk Folkeparti;Peter Westermann;27
Fredensborgkredsen;2. Fredensborg;F;SF - Socialistisk Folkeparti;Marianne Bigum;31
Fredensborgkredsen;2. Fredensborg;F;SF - Socialistisk Folkeparti;Marianne Stannum;3
Fredensborgkredsen;2. Fredensborg;F;SF - Socialistisk Folkeparti;Silje Brynildsen;15
Fredensborgkredsen;2. Fredensborg;F;SF - Socialistisk Folkeparti;Jens Skov;0
Fredensborgkredsen;2. Fredensborg;F;SF - Socialistisk Folkeparti;Stefan B. Skrubbeltrang;10
Fredensborgkredsen;2. Fredensborg;I;Liberal Alliance;Partiliste;275
Fredensborgkredsen;2. Fredensborg;I;Liberal Alliance;Steffen W. Frølund;31
Fredensborgkredsen;2. Fredensborg;I;Liberal Alliance;Kim Bjørnstrup;7
Fredensborgkredsen;2. Fredensborg;I;Liberal Alliance;Lars Høyer Holmqvist;11
Fredensborgkredsen;2. Fredensborg;I;Liberal Alliance;Steffen Sjørslev;0
Fredensborgkredsen;2. Fredensborg;I;Liberal Alliance;Marianne Porsborg;8
Fredensborgkredsen;2. Fredensborg;I;Liberal Alliance;Robert Mørck;1
Fredensborgkredsen;2. Fredensborg;I;Liberal Alliance;Kira Danholm;2
Fredensborgkredsen;2. Fredensborg;I;Liberal Alliance;Josephine Svane;7
Fredensborgkredsen;2. Fredensborg;K;KD - Kristendemokraterne;Partiliste;3
Fredensborgkredsen;2. Fredensborg;K;KD - Kristendemokraterne;Henrik Forsberg;0
Fredensborgkredsen;2. Fredensborg;K;KD - Kristendemokraterne;Stig Grenov;0
Fredensborgkredsen;2. Fredensborg;K;KD - Kristendemokraterne;Britta Kristensen;0
Fredensborgkredsen;2. Fredensborg;K;KD - Kristendemokraterne;Kurt Pedersen;0
Fredensborgkredsen;2. Fredensborg;K;KD - Kristendemokraterne;Eva Skade Rasmussen;0
Fredensborgkredsen;2. Fredensborg;M;Moderaterne;Partiliste;302
Fredensborgkredsen;2. Fredensborg;M;Moderaterne;Jakob Engel-Schmidt;48
Fredensborgkredsen;2. Fredensborg;M;Moderaterne;Carina Bloch Simonsen;30
Fredensborgkredsen;2. Fredensborg;M;Moderaterne;Erick Thürmer;21
Fredensborgkredsen;2. Fredensborg;M;Moderaterne;Kim Rasmussen;18
Fredensborgkredsen;2. Fredensborg;M;Moderaterne;Kim Mejnert Frydensbjerg;2
Fredensborgkredsen;2. Fredensborg;M;Moderaterne;Ulf Helgstrand;5
Fredensborgkredsen;2. Fredensborg;O;Dansk Folkeparti;Partiliste;41
Fredensborgkredsen;2. Fredensborg;O;Dansk Folkeparti;Birgitte Milling;5
Fredensborgkredsen;2. Fredensborg;O;Dansk Folkeparti;Gert Løfgren;2
Fredensborgkredsen;2. Fredensborg;O;Dansk Folkeparti;Christian Sødergren;1
Fredensborgkredsen;2. Fredensborg;O;Dansk Folkeparti;Pia Adelsteen;4
Fredensborgkredsen;2. Fredensborg;O;Dansk Folkeparti;Brian Lyck Jørgensen;0
Fredensborgkredsen;2. Fredensborg;Q;Frie Grønne;Partiliste;2
Fredensborgkredsen;2. Fredensborg;Q;Frie Grønne;Lars Oskan-Henriksen;2
Fredensborgkredsen;2. Fredensborg;Q;Frie Grønne;Clara Rebecca Svarc;0
Fredensborgkredsen;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Partiliste;233
Fredensborgkredsen;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Jørgen Eirfeldt;1
Fredensborgkredsen;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Hans Andersen;18
Fredensborgkredsen;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Thomas Elong;18
Fredensborgkredsen;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Mette Lene Jensen;24
Fredensborgkredsen;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;18
Fredensborgkredsen;2. Fredensborg;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;175
Fredensborgkredsen;2. Fredensborg;Æ;Danmarksdemokraterne;Partiliste;85
Fredensborgkredsen;2. Fredensborg;Æ;Danmarksdemokraterne;Marlene Harpsøe;8
Fredensborgkredsen;2. Fredensborg;Æ;Danmarksdemokraterne;Lars Ole Skovgaard Larsen;3
Fredensborgkredsen;2. Fredensborg;Æ;Danmarksdemokraterne;Lars Bregnbak;1
Fredensborgkredsen;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Partiliste;70
Fredensborgkredsen;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;10
Fredensborgkredsen;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Sinem Demir;10
Fredensborgkredsen;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Øjvind Vilsholm;2
Fredensborgkredsen;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Thue Lundgaard;1
Fredensborgkredsen;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Emil Ulrik Andersen;1
Fredensborgkredsen;2. Fredensborg;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;4
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Partiliste;78
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Helene Liliendahl Brydensholt;11
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Allon Hein Sørensen;5
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Nanna Høyrup;1
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Maud Margrethe Pedersen;1
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Mette Skamris;1
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Mariane Lunden;1
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Sidsel Dyekjær;3
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Mette Jeppesen;2
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Nicklas Hakmann;1
Fredensborgkredsen;2. Fredensborg;Å;Alternativet;Morten Hvidberg Greve;2
Fredensborgkredsen;2. Fredensborg;(Uden for parti);(Uden for parti);Katjalivah Elleyhansen;1
