Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Østerbrokredsen;6. 1. Nordvest;M;Moderaterne;Johan Kahl;19
Østerbrokredsen;6. 1. Nordvest;M;Moderaterne;Lars Philipsen Prahm;18
Østerbrokredsen;6. 1. Nordvest;M;Moderaterne;Jørgen Kjøller;3
Østerbrokredsen;6. 1. Nordvest;M;Moderaterne;Ellen Emilie;34
Østerbrokredsen;6. 1. Nordvest;O;Dansk Folkeparti;Partiliste;94
Østerbrokredsen;6. 1. Nordvest;O;Dansk Folkeparti;Kenneth Kristensen Berth;17
Østerbrokredsen;6. 1. Nordvest;O;Dansk Folkeparti;Brian Bruun;3
Østerbrokredsen;6. 1. Nordvest;O;Dansk Folkeparti;Paw Karslund;2
Østerbrokredsen;6. 1. Nordvest;O;Dansk Folkeparti;Helene Brix;1
Østerbrokredsen;6. 1. Nordvest;O;Dansk Folkeparti;Jannie Bøgh;5
Østerbrokredsen;6. 1. Nordvest;O;Dansk Folkeparti;John Bo Hansen;0
Østerbrokredsen;6. 1. Nordvest;Q;Frie Grønne;Partiliste;47
Østerbrokredsen;6. 1. Nordvest;Q;Frie Grønne;Elise Bjerkrheim;8
Østerbrokredsen;6. 1. Nordvest;Q;Frie Grønne;Sikandar Siddique;65
Østerbrokredsen;6. 1. Nordvest;Q;Frie Grønne;Rajesh Holmen;1
Østerbrokredsen;6. 1. Nordvest;Q;Frie Grønne;Rashid Ali;1
Østerbrokredsen;6. 1. Nordvest;Q;Frie Grønne;Sazan Garmiyani;8
Østerbrokredsen;6. 1. Nordvest;Q;Frie Grønne;Daniel Tomicic;3
Østerbrokredsen;6. 1. Nordvest;Q;Frie Grønne;Elena Bjerregaard Ryan;0
Østerbrokredsen;6. 1. Nordvest;Q;Frie Grønne;Iben Kirstine Parmann;0
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Partiliste;395
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Linea Søgaard-Lidell;71
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;René Bredal;5
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Claus Buch;3
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Anders Fausbøll;11
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Martin Geertsen;26
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Jan E. Jørgensen;40
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Michael Lange;6
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Anne Rasmussen;4
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Bo Sandroos;1
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Alexandra Sasha;59
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Sven Aage Schlosrich;0
Østerbrokredsen;6. 1. Nordvest;V;Venstre, Danmarks Liberale Parti;Søren Sørensen;2
Østerbrokredsen;6. 1. Nordvest;Æ;Danmarksdemokraterne;Partiliste;90
Østerbrokredsen;6. 1. Nordvest;Æ;Danmarksdemokraterne;Claus Gisselmann;6
Østerbrokredsen;6. 1. Nordvest;Æ;Danmarksdemokraterne;Therese Skaarup;17
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Partiliste;485
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;David Rønne;6
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Pelle Dragsted;222
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Rosa Lund;151
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Jette Gottlieb;11
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Leila Stockmarr;29
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Ibrahim Benli;11
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Louis Jacobsen;7
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Anna Berg;2
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Clara Turms;41
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Emil Samaras;9
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Mette Bloch Hansen;5
Østerbrokredsen;6. 1. Nordvest;Ø;Enhedslisten - De Rød-Grønne;Dorthe Hecht;0
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Partiliste;313
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Franciska Rosenkilde;261
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Troels Chr. Jakobsen;5
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Christina Olumeko;66
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Jonathan Ries;17
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Birgitte Kehler Holst;14
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Jan Kristoffersen;15
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Mette Bram;4
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Noah Sturis;12
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Annika Martins;1
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Lars Corvinius Olesen;2
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Jan Schumann;0
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Kim Hjerrild;4
Østerbrokredsen;6. 1. Nordvest;Å;Alternativet;Carsten Olesen;0
Østerbrokredsen;6. 1. Nordvest;(Uden for parti);(Uden for parti);Flemming Blicher;11
Østerbrokredsen;6. 1. Nordvest;(Uden for parti);(Uden for parti);Tom Gillesberg;5
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Partiliste;513
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Pernille Rosenkrantz-Theil;95
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Yildiz Akdogan;21
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Ida Auken;137
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Halima El Abassi;6
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Jarl Feyling;0
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Peter Hummelgaard;44
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Lone Larsen;3
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Jørgen Mørup Pedersen;2
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Nikoline Prehn;9
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Lars Aslan Rasmussen;35
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Mette Reissmann;49
Østerbrokredsen;56. 1. Øst;A;Socialdemokratiet;Lars Werge;8
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Partiliste;280
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Marie Kampmann;22
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Samira Nawa;126
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Ruben Kidde;47
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Klaus Bondam;24
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Clara Halvorsen;23
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Thomas Rohden;59
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Jes Vissing Tiedemann;6
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Emilie Normann;1
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Carolina Magdalene Maier;24
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Michael Rachlin;4
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Peter Zinckernagel;2
Østerbrokredsen;56. 1. Øst;B;Radikale Venstre;Anders Højsted;1
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Partiliste;269
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Helle Bonnesen;90
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Katarina Ammitzbøll;32
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Allan Beier;4
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Nikolaj Bøgh;19
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Rico Djernis;2
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Helle Jønch;3
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Anders Havelund Krøyer;10
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Nicola Emily Larsen;8
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Laura Lindahl;16
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Martin Wood Pedersen;2
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Peter Stakemann;7
Østerbrokredsen;56. 1. Øst;C;Det Konservative Folkeparti;Casper Øhlers;3
Østerbrokredsen;56. 1. Øst;D;Nye Borgerlige;Partiliste;69
Østerbrokredsen;56. 1. Øst;D;Nye Borgerlige;Niels Peder Ravn;10
Østerbrokredsen;56. 1. Øst;D;Nye Borgerlige;Henrik Ræder Clausen;0
Østerbrokredsen;56. 1. Øst;D;Nye Borgerlige;Daniel Pinderup;1
Østerbrokredsen;56. 1. Øst;D;Nye Borgerlige;Ketil Wathne Rasmussen;1
Østerbrokredsen;56. 1. Øst;D;Nye Borgerlige;Denise Rostgaard;2
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Partiliste;299
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Pia Olsen Dyhr;228
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Lisbeth Bech-Nielsen;38
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Carl Valentin;29
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Halime Oguz;13
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Balder Mørk Andersen;4
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Andreas Bæk;5
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Melissa Skovgaard Jensen;5
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Line Petersen;0
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Klaus Mygind;2
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Peder Holk Svendsen;1
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Sadek Al-Amood;5
Østerbrokredsen;56. 1. Øst;F;SF - Socialistisk Folkeparti;Cecilie Louise Balbay Holdt;9
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Partiliste;755
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Ole Birk Olesen;156
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Charlotte Nellemann;23
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Alexander Ryle;39
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Hira Nadeem;18
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Martin Sibast Laugesen;16
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Joanne Bywater;14
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Per Nørgaard Andersen;7
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Claus Willén;3
Østerbrokredsen;56. 1. Øst;I;Liberal Alliance;Christian Riegels Hjorth;4
Østerbrokredsen;56. 1. Øst;K;KD - Kristendemokraterne;Partiliste;6
Østerbrokredsen;56. 1. Øst;K;KD - Kristendemokraterne;Jesper Housgaard;0
Østerbrokredsen;56. 1. Øst;K;KD - Kristendemokraterne;Jacob Bang;0
Østerbrokredsen;56. 1. Øst;K;KD - Kristendemokraterne;Tina Mørk;1
Østerbrokredsen;56. 1. Øst;K;KD - Kristendemokraterne;Nanna Bock;2
Østerbrokredsen;56. 1. Øst;K;KD - Kristendemokraterne;Gunnar Bjørn Thomsen;0
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Partiliste;774
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Jon Stephensen;40
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Lean Milo;26
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Nanna W. Gotfredsen;46
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Louise Davidsen;9
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Marina Andersen;9
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Johan Kahl;13
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Lars Philipsen Prahm;1
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Jørgen Kjøller;3
Østerbrokredsen;56. 1. Øst;M;Moderaterne;Ellen Emilie;20
Østerbrokredsen;56. 1. Øst;O;Dansk Folkeparti;Partiliste;39
Østerbrokredsen;56. 1. Øst;O;Dansk Folkeparti;Kenneth Kristensen Berth;9
Østerbrokredsen;56. 1. Øst;O;Dansk Folkeparti;Brian Bruun;1
Østerbrokredsen;56. 1. Øst;O;Dansk Folkeparti;Paw Karslund;0
Østerbrokredsen;56. 1. Øst;O;Dansk Folkeparti;Helene Brix;0
Østerbrokredsen;56. 1. Øst;O;Dansk Folkeparti;Jannie Bøgh;2
Østerbrokredsen;56. 1. Øst;O;Dansk Folkeparti;John Bo Hansen;0
Østerbrokredsen;56. 1. Øst;Q;Frie Grønne;Partiliste;20
Østerbrokredsen;56. 1. Øst;Q;Frie Grønne;Elise Bjerkrheim;3
Østerbrokredsen;56. 1. Øst;Q;Frie Grønne;Sikandar Siddique;23
Østerbrokredsen;56. 1. Øst;Q;Frie Grønne;Rajesh Holmen;2
Østerbrokredsen;56. 1. Øst;Q;Frie Grønne;Rashid Ali;0
Østerbrokredsen;56. 1. Øst;Q;Frie Grønne;Sazan Garmiyani;2
Østerbrokredsen;56. 1. Øst;Q;Frie Grønne;Daniel Tomicic;0
Østerbrokredsen;56. 1. Øst;Q;Frie Grønne;Elena Bjerregaard Ryan;0
Østerbrokredsen;56. 1. Øst;Q;Frie Grønne;Iben Kirstine Parmann;2
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Partiliste;568
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Linea Søgaard-Lidell;153
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;René Bredal;0
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Claus Buch;11
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Anders Fausbøll;36
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Martin Geertsen;40
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Jan E. Jørgensen;85
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Michael Lange;11
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Anne Rasmussen;10
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Bo Sandroos;5
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Alexandra Sasha;54
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Sven Aage Schlosrich;0
Østerbrokredsen;56. 1. Øst;V;Venstre, Danmarks Liberale Parti;Søren Sørensen;0
Østerbrokredsen;56. 1. Øst;Æ;Danmarksdemokraterne;Partiliste;65
Østerbrokredsen;56. 1. Øst;Æ;Danmarksdemokraterne;Claus Gisselmann;2
Østerbrokredsen;56. 1. Øst;Æ;Danmarksdemokraterne;Therese Skaarup;4
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Partiliste;259
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;David Rønne;5
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Pelle Dragsted;140
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Rosa Lund;84
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Jette Gottlieb;6
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Leila Stockmarr;15
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Ibrahim Benli;5
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Louis Jacobsen;2
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Anna Berg;1
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Clara Turms;21
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Emil Samaras;6
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Mette Bloch Hansen;4
Østerbrokredsen;56. 1. Øst;Ø;Enhedslisten - De Rød-Grønne;Dorthe Hecht;0
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Partiliste;216
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Franciska Rosenkilde;170
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Troels Chr. Jakobsen;6
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Christina Olumeko;38
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Jonathan Ries;6
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Birgitte Kehler Holst;4
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Jan Kristoffersen;9
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Mette Bram;8
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Noah Sturis;7
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Annika Martins;3
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Lars Corvinius Olesen;6
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Jan Schumann;1
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Kim Hjerrild;5
Østerbrokredsen;56. 1. Øst;Å;Alternativet;Carsten Olesen;1
Østerbrokredsen;56. 1. Øst;(Uden for parti);(Uden for parti);Flemming Blicher;4
Østerbrokredsen;56. 1. Øst;(Uden for parti);(Uden for parti);Tom Gillesberg;2
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Partiliste;1123
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Yildiz Akdogan;72
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Ida Auken;162
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Halima El Abassi;7
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Jarl Feyling;3
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Peter Hummelgaard;287
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Lone Larsen;4
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Jørgen Mørup Pedersen;4
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Nikoline Prehn;9
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Lars Aslan Rasmussen;41
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Mette Reissmann;43
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Pernille Rosenkrantz-Theil;82
Sundbyvesterkredsen;7. 2. Sundbyvester;A;Socialdemokratiet;Lars Werge;4
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Partiliste;214
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Thomas Rohden;63
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Samira Nawa;87
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Ruben Kidde;29
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Klaus Bondam;10
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Clara Halvorsen;16
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Jes Vissing Tiedemann;8
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Marie Kampmann;16
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Emilie Normann;6
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Carolina Magdalene Maier;13
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Michael Rachlin;6
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Peter Zinckernagel;1
Sundbyvesterkredsen;7. 2. Sundbyvester;B;Radikale Venstre;Anders Højsted;3
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Partiliste;130
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Nicola Emily Larsen;7
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Katarina Ammitzbøll;17
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Allan Beier;5
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Helle Bonnesen;35
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Nikolaj Bøgh;11
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Rico Djernis;0
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Helle Jønch;2
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Anders Havelund Krøyer;6
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Laura Lindahl;8
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Martin Wood Pedersen;3
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Peter Stakemann;0
Sundbyvesterkredsen;7. 2. Sundbyvester;C;Det Konservative Folkeparti;Casper Øhlers;3
Sundbyvesterkredsen;7. 2. Sundbyvester;D;Nye Borgerlige;Partiliste;147
Sundbyvesterkredsen;7. 2. Sundbyvester;D;Nye Borgerlige;Niels Peder Ravn;14
Sundbyvesterkredsen;7. 2. Sundbyvester;D;Nye Borgerlige;Henrik Ræder Clausen;1
Sundbyvesterkredsen;7. 2. Sundbyvester;D;Nye Borgerlige;Daniel Pinderup;0
Sundbyvesterkredsen;7. 2. Sundbyvester;D;Nye Borgerlige;Ketil Wathne Rasmussen;0
Sundbyvesterkredsen;7. 2. Sundbyvester;D;Nye Borgerlige;Denise Rostgaard;18
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Partiliste;375
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Pia Olsen Dyhr;293
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Lisbeth Bech-Nielsen;59
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Carl Valentin;45
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Halime Oguz;24
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Balder Mørk Andersen;11
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Andreas Bæk;11
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Melissa Skovgaard Jensen;7
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Line Petersen;5
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Klaus Mygind;3
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Peder Holk Svendsen;5
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Sadek Al-Amood;6
Sundbyvesterkredsen;7. 2. Sundbyvester;F;SF - Socialistisk Folkeparti;Cecilie Louise Balbay Holdt;7
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Partiliste;301
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Ole Birk Olesen;63
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Charlotte Nellemann;19
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Alexander Ryle;30
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Hira Nadeem;8
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Martin Sibast Laugesen;4
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Joanne Bywater;3
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Per Nørgaard Andersen;7
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Claus Willén;2
Sundbyvesterkredsen;7. 2. Sundbyvester;I;Liberal Alliance;Christian Riegels Hjorth;3
Sundbyvesterkredsen;7. 2. Sundbyvester;K;KD - Kristendemokraterne;Partiliste;16
Sundbyvesterkredsen;7. 2. Sundbyvester;K;KD - Kristendemokraterne;Jesper Housgaard;4
Sundbyvesterkredsen;7. 2. Sundbyvester;K;KD - Kristendemokraterne;Jacob Bang;1
Sundbyvesterkredsen;7. 2. Sundbyvester;K;KD - Kristendemokraterne;Tina Mørk;1
Sundbyvesterkredsen;7. 2. Sundbyvester;K;KD - Kristendemokraterne;Nanna Bock;0
Sundbyvesterkredsen;7. 2. Sundbyvester;K;KD - Kristendemokraterne;Gunnar Bjørn Thomsen;0
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Partiliste;431
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Jon Stephensen;12
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Lean Milo;14
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Nanna W. Gotfredsen;29
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Louise Davidsen;9
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Marina Andersen;7
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Johan Kahl;8
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Lars Philipsen Prahm;6
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Jørgen Kjøller;4
Sundbyvesterkredsen;7. 2. Sundbyvester;M;Moderaterne;Ellen Emilie;9
Sundbyvesterkredsen;7. 2. Sundbyvester;O;Dansk Folkeparti;Partiliste;145
