Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Odense Sydkredsen;25. Rosengårdskolen;C;Det Konservative Folkeparti;Anne Fiber;11
Odense Sydkredsen;25. Rosengårdskolen;C;Det Konservative Folkeparti;Tobias Bennedsen;2
Odense Sydkredsen;25. Rosengårdskolen;C;Det Konservative Folkeparti;John Hoppe;5
Odense Sydkredsen;25. Rosengårdskolen;C;Det Konservative Folkeparti;Emil Holbech Hansen;5
Odense Sydkredsen;25. Rosengårdskolen;D;Nye Borgerlige;Partiliste;98
Odense Sydkredsen;25. Rosengårdskolen;D;Nye Borgerlige;Mikkel Bjørn;8
Odense Sydkredsen;25. Rosengårdskolen;D;Nye Borgerlige;Malte Jäger;5
Odense Sydkredsen;25. Rosengårdskolen;D;Nye Borgerlige;Rebecha Foged;2
Odense Sydkredsen;25. Rosengårdskolen;D;Nye Borgerlige;Jonas René Jensen;0
Odense Sydkredsen;25. Rosengårdskolen;D;Nye Borgerlige;Melanie Jørgensen;3
Odense Sydkredsen;25. Rosengårdskolen;D;Nye Borgerlige;Henrik Tørnqvist Lauridsen;2
Odense Sydkredsen;25. Rosengårdskolen;D;Nye Borgerlige;Lars Lillebæk;6
Odense Sydkredsen;25. Rosengårdskolen;D;Nye Borgerlige;Nicolaj Holm Pedersen;0
Odense Sydkredsen;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Partiliste;351
Odense Sydkredsen;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Karsten Hønge;90
Odense Sydkredsen;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Lise Müller;86
Odense Sydkredsen;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Katrine Wulff;35
Odense Sydkredsen;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Nynne Printz;6
Odense Sydkredsen;25. Rosengårdskolen;F;SF - Socialistisk Folkeparti;Jonas Hulgaard Ammundsen;19
Odense Sydkredsen;25. Rosengårdskolen;I;Liberal Alliance;Partiliste;404
Odense Sydkredsen;25. Rosengårdskolen;I;Liberal Alliance;Katrine Daugaard;57
Odense Sydkredsen;25. Rosengårdskolen;I;Liberal Alliance;Anders Kirkeby;15
Odense Sydkredsen;25. Rosengårdskolen;I;Liberal Alliance;Silke Anna Hein;11
Odense Sydkredsen;25. Rosengårdskolen;I;Liberal Alliance;Christoffer Munk;6
Odense Sydkredsen;25. Rosengårdskolen;I;Liberal Alliance;Sinus Kremmer;5
Odense Sydkredsen;25. Rosengårdskolen;K;KD - Kristendemokraterne;Partiliste;12
Odense Sydkredsen;25. Rosengårdskolen;K;KD - Kristendemokraterne;Michelle West;1
Odense Sydkredsen;25. Rosengårdskolen;K;KD - Kristendemokraterne;Gert Dyrn;1
Odense Sydkredsen;25. Rosengårdskolen;K;KD - Kristendemokraterne;Jenan Jamel Bozo;0
Odense Sydkredsen;25. Rosengårdskolen;K;KD - Kristendemokraterne;Simon Lavdal;0
Odense Sydkredsen;25. Rosengårdskolen;K;KD - Kristendemokraterne;Maria av Skardi;1
Odense Sydkredsen;25. Rosengårdskolen;K;KD - Kristendemokraterne;Anders Friis Knudsen;0
Odense Sydkredsen;25. Rosengårdskolen;K;KD - Kristendemokraterne;Niclas Aarestrup;7
Odense Sydkredsen;25. Rosengårdskolen;K;KD - Kristendemokraterne;Torben Bundgaard;0
Odense Sydkredsen;25. Rosengårdskolen;M;Moderaterne;Partiliste;464
Odense Sydkredsen;25. Rosengårdskolen;M;Moderaterne;Rosa Eriksen;123
Odense Sydkredsen;25. Rosengårdskolen;M;Moderaterne;Carsten Damgaard Møller;7
Odense Sydkredsen;25. Rosengårdskolen;M;Moderaterne;Kenneth Bjerg Andersen;33
Odense Sydkredsen;25. Rosengårdskolen;M;Moderaterne;H.C. Wulff;12
Odense Sydkredsen;25. Rosengårdskolen;O;Dansk Folkeparti;Partiliste;56
Odense Sydkredsen;25. Rosengårdskolen;O;Dansk Folkeparti;Cheanne Nielsen;1
Odense Sydkredsen;25. Rosengårdskolen;O;Dansk Folkeparti;Alex Ahrendtsen;25
Odense Sydkredsen;25. Rosengårdskolen;O;Dansk Folkeparti;Signe Vedersø Keldorff;8
Odense Sydkredsen;25. Rosengårdskolen;O;Dansk Folkeparti;Charlotte Møller-Madsen;2
Odense Sydkredsen;25. Rosengårdskolen;O;Dansk Folkeparti;Dorthe Ullemose;2
Odense Sydkredsen;25. Rosengårdskolen;O;Dansk Folkeparti;Frank Sørensen;0
Odense Sydkredsen;25. Rosengårdskolen;O;Dansk Folkeparti;Lars Kolling;3
Odense Sydkredsen;25. Rosengårdskolen;Q;Frie Grønne;Partiliste;61
Odense Sydkredsen;25. Rosengårdskolen;Q;Frie Grønne;Nishan Ganesh;41
Odense Sydkredsen;25. Rosengårdskolen;Q;Frie Grønne;Nicholas Nyrop Vinthen;1
Odense Sydkredsen;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Partiliste;328
Odense Sydkredsen;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Araz Khan;13
Odense Sydkredsen;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;51
Odense Sydkredsen;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Erling Bonnesen;42
Odense Sydkredsen;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Nikolaj Leed Henriksen;22
Odense Sydkredsen;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Thomas Kristoffersen;1
Odense Sydkredsen;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Lars Chr. Lilleholt;82
Odense Sydkredsen;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Pia Offer Madsen;12
Odense Sydkredsen;25. Rosengårdskolen;V;Venstre, Danmarks Liberale Parti;Bo Sandberg;3
Odense Sydkredsen;25. Rosengårdskolen;Æ;Danmarksdemokraterne;Partiliste;188
Odense Sydkredsen;25. Rosengårdskolen;Æ;Danmarksdemokraterne;Martin Jason Adelgaard;9
Odense Sydkredsen;25. Rosengårdskolen;Æ;Danmarksdemokraterne;Jens Henrik W. Thulesen Dahl;18
Odense Sydkredsen;25. Rosengårdskolen;Æ;Danmarksdemokraterne;Vivian Lindberg Larsen;5
Odense Sydkredsen;25. Rosengårdskolen;Æ;Danmarksdemokraterne;Nikolaj Vang;5
Odense Sydkredsen;25. Rosengårdskolen;Æ;Danmarksdemokraterne;Bent Juul Sørensen;1
Odense Sydkredsen;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;213
Odense Sydkredsen;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Victoria Velásquez;131
Odense Sydkredsen;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;21
Odense Sydkredsen;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;8
Odense Sydkredsen;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Torsten Ringgaard;1
Odense Sydkredsen;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Camilla Dalum Jensen;11
Odense Sydkredsen;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Victoria Bøgh Salo;12
Odense Sydkredsen;25. Rosengårdskolen;Ø;Enhedslisten - De Rød-Grønne;Niels Bjarne Lund;1
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Partiliste;163
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Anna Astrid Høy-Nielsen;9
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Kasper Krebs;2
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Bodil Marie Helbo;1
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Ole Dupont Kofod;4
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Marianne Lassen;0
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Simon Nyborg Jensen;22
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Linda Frølund Hansen;5
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Henrik Boye;3
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Mette Rahbek;6
Odense Sydkredsen;25. Rosengårdskolen;Å;Alternativet;Martin Kjærulff;11
Odense Sydkredsen;25. Rosengårdskolen;(Uden for parti);(Uden for parti);Millah Kongsbach;4
Odense Sydkredsen;26. Sanderumhallen;A;Socialdemokratiet;Partiliste;1467
Odense Sydkredsen;26. Sanderumhallen;A;Socialdemokratiet;Thomas Skriver Jensen;197
Odense Sydkredsen;26. Sanderumhallen;A;Socialdemokratiet;Trine Bramsen;166
Odense Sydkredsen;26. Sanderumhallen;A;Socialdemokratiet;Bjørn Brandenborg;80
Odense Sydkredsen;26. Sanderumhallen;A;Socialdemokratiet;Sara Emil Baaring;96
Odense Sydkredsen;26. Sanderumhallen;A;Socialdemokratiet;Mads Madsen Henriksen;18
Odense Sydkredsen;26. Sanderumhallen;A;Socialdemokratiet;Dan Jørgensen;199
Odense Sydkredsen;26. Sanderumhallen;A;Socialdemokratiet;Lasse Haugaard Pedersen;25
Odense Sydkredsen;26. Sanderumhallen;A;Socialdemokratiet;Kim Aas;17
Odense Sydkredsen;26. Sanderumhallen;B;Radikale Venstre;Partiliste;105
Odense Sydkredsen;26. Sanderumhallen;B;Radikale Venstre;Rasmus Helveg Petersen;44
Odense Sydkredsen;26. Sanderumhallen;B;Radikale Venstre;Niels Grønlund;14
Odense Sydkredsen;26. Sanderumhallen;B;Radikale Venstre;Kim Lei-Jensen;11
Odense Sydkredsen;26. Sanderumhallen;B;Radikale Venstre;Jan Werner Mathiasen;15
Odense Sydkredsen;26. Sanderumhallen;B;Radikale Venstre;Hanne Ringgaard Møller;25
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;Partiliste;194
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;Mai Mercado;136
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;Kristian Guldfeldt;36
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;Anders Johansson;2
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;Joachim Hoffmann-Petersen;68
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;Roya Moore;15
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;Anne Fiber;16
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;Tobias Bennedsen;1
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;John Hoppe;14
Odense Sydkredsen;26. Sanderumhallen;C;Det Konservative Folkeparti;Emil Holbech Hansen;1
Odense Sydkredsen;26. Sanderumhallen;D;Nye Borgerlige;Partiliste;122
Odense Sydkredsen;26. Sanderumhallen;D;Nye Borgerlige;Mikkel Bjørn;12
Odense Sydkredsen;26. Sanderumhallen;D;Nye Borgerlige;Malte Jäger;10
Odense Sydkredsen;26. Sanderumhallen;D;Nye Borgerlige;Rebecha Foged;0
Odense Sydkredsen;26. Sanderumhallen;D;Nye Borgerlige;Jonas René Jensen;0
Odense Sydkredsen;26. Sanderumhallen;D;Nye Borgerlige;Melanie Jørgensen;7
Odense Sydkredsen;26. Sanderumhallen;D;Nye Borgerlige;Henrik Tørnqvist Lauridsen;3
Odense Sydkredsen;26. Sanderumhallen;D;Nye Borgerlige;Lars Lillebæk;2
Odense Sydkredsen;26. Sanderumhallen;D;Nye Borgerlige;Nicolaj Holm Pedersen;0
Odense Sydkredsen;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Partiliste;293
Odense Sydkredsen;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Karsten Hønge;107
Odense Sydkredsen;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Lise Müller;120
Odense Sydkredsen;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Katrine Wulff;22
Odense Sydkredsen;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Nynne Printz;6
Odense Sydkredsen;26. Sanderumhallen;F;SF - Socialistisk Folkeparti;Jonas Hulgaard Ammundsen;3
Odense Sydkredsen;26. Sanderumhallen;I;Liberal Alliance;Partiliste;316
Odense Sydkredsen;26. Sanderumhallen;I;Liberal Alliance;Katrine Daugaard;55
Odense Sydkredsen;26. Sanderumhallen;I;Liberal Alliance;Anders Kirkeby;29
Odense Sydkredsen;26. Sanderumhallen;I;Liberal Alliance;Silke Anna Hein;9
Odense Sydkredsen;26. Sanderumhallen;I;Liberal Alliance;Christoffer Munk;8
Odense Sydkredsen;26. Sanderumhallen;I;Liberal Alliance;Sinus Kremmer;1
Odense Sydkredsen;26. Sanderumhallen;K;KD - Kristendemokraterne;Partiliste;13
Odense Sydkredsen;26. Sanderumhallen;K;KD - Kristendemokraterne;Michelle West;4
Odense Sydkredsen;26. Sanderumhallen;K;KD - Kristendemokraterne;Gert Dyrn;1
Odense Sydkredsen;26. Sanderumhallen;K;KD - Kristendemokraterne;Jenan Jamel Bozo;1
Odense Sydkredsen;26. Sanderumhallen;K;KD - Kristendemokraterne;Simon Lavdal;0
Odense Sydkredsen;26. Sanderumhallen;K;KD - Kristendemokraterne;Maria av Skardi;2
Odense Sydkredsen;26. Sanderumhallen;K;KD - Kristendemokraterne;Anders Friis Knudsen;0
Odense Sydkredsen;26. Sanderumhallen;K;KD - Kristendemokraterne;Niclas Aarestrup;2
Odense Sydkredsen;26. Sanderumhallen;K;KD - Kristendemokraterne;Torben Bundgaard;0
Odense Sydkredsen;26. Sanderumhallen;M;Moderaterne;Partiliste;641
Odense Sydkredsen;26. Sanderumhallen;M;Moderaterne;Rosa Eriksen;133
Odense Sydkredsen;26. Sanderumhallen;M;Moderaterne;Carsten Damgaard Møller;13
Odense Sydkredsen;26. Sanderumhallen;M;Moderaterne;Kenneth Bjerg Andersen;15
Odense Sydkredsen;26. Sanderumhallen;M;Moderaterne;H.C. Wulff;19
Odense Sydkredsen;26. Sanderumhallen;O;Dansk Folkeparti;Partiliste;98
Odense Sydkredsen;26. Sanderumhallen;O;Dansk Folkeparti;Cheanne Nielsen;7
Odense Sydkredsen;26. Sanderumhallen;O;Dansk Folkeparti;Alex Ahrendtsen;49
Odense Sydkredsen;26. Sanderumhallen;O;Dansk Folkeparti;Signe Vedersø Keldorff;1
Odense Sydkredsen;26. Sanderumhallen;O;Dansk Folkeparti;Charlotte Møller-Madsen;5
Odense Sydkredsen;26. Sanderumhallen;O;Dansk Folkeparti;Dorthe Ullemose;2
Odense Sydkredsen;26. Sanderumhallen;O;Dansk Folkeparti;Frank Sørensen;2
Odense Sydkredsen;26. Sanderumhallen;O;Dansk Folkeparti;Lars Kolling;0
Odense Sydkredsen;26. Sanderumhallen;Q;Frie Grønne;Partiliste;25
Odense Sydkredsen;26. Sanderumhallen;Q;Frie Grønne;Nishan Ganesh;13
Odense Sydkredsen;26. Sanderumhallen;Q;Frie Grønne;Nicholas Nyrop Vinthen;1
Odense Sydkredsen;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Partiliste;432
Odense Sydkredsen;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Araz Khan;24
Odense Sydkredsen;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;100
Odense Sydkredsen;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Erling Bonnesen;92
Odense Sydkredsen;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Nikolaj Leed Henriksen;16
Odense Sydkredsen;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Thomas Kristoffersen;2
Odense Sydkredsen;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Lars Chr. Lilleholt;176
Odense Sydkredsen;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Pia Offer Madsen;42
Odense Sydkredsen;26. Sanderumhallen;V;Venstre, Danmarks Liberale Parti;Bo Sandberg;3
Odense Sydkredsen;26. Sanderumhallen;Æ;Danmarksdemokraterne;Partiliste;366
Odense Sydkredsen;26. Sanderumhallen;Æ;Danmarksdemokraterne;Martin Jason Adelgaard;11
Odense Sydkredsen;26. Sanderumhallen;Æ;Danmarksdemokraterne;Jens Henrik W. Thulesen Dahl;49
Odense Sydkredsen;26. Sanderumhallen;Æ;Danmarksdemokraterne;Vivian Lindberg Larsen;6
Odense Sydkredsen;26. Sanderumhallen;Æ;Danmarksdemokraterne;Nikolaj Vang;7
Odense Sydkredsen;26. Sanderumhallen;Æ;Danmarksdemokraterne;Bent Juul Sørensen;8
Odense Sydkredsen;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;145
Odense Sydkredsen;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Victoria Velásquez;57
Odense Sydkredsen;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Reza Javid;18
Odense Sydkredsen;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Vibeke Syppli Enrum;5
Odense Sydkredsen;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Torsten Ringgaard;13
Odense Sydkredsen;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Camilla Dalum Jensen;5
Odense Sydkredsen;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Victoria Bøgh Salo;3
Odense Sydkredsen;26. Sanderumhallen;Ø;Enhedslisten - De Rød-Grønne;Niels Bjarne Lund;1
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Partiliste;122
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Anna Astrid Høy-Nielsen;9
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Kasper Krebs;1
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Bodil Marie Helbo;7
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Ole Dupont Kofod;3
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Marianne Lassen;0
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Simon Nyborg Jensen;6
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Linda Frølund Hansen;2
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Henrik Boye;1
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Mette Rahbek;5
Odense Sydkredsen;26. Sanderumhallen;Å;Alternativet;Martin Kjærulff;7
Odense Sydkredsen;26. Sanderumhallen;(Uden for parti);(Uden for parti);Millah Kongsbach;8
Odense Sydkredsen;28. Rasmus Rask-Skolen;A;Socialdemokratiet;Partiliste;697
Odense Sydkredsen;28. Rasmus Rask-Skolen;A;Socialdemokratiet;Thomas Skriver Jensen;83
Odense Sydkredsen;28. Rasmus Rask-Skolen;A;Socialdemokratiet;Trine Bramsen;75
Odense Sydkredsen;28. Rasmus Rask-Skolen;A;Socialdemokratiet;Bjørn Brandenborg;51
Odense Sydkredsen;28. Rasmus Rask-Skolen;A;Socialdemokratiet;Sara Emil Baaring;58
Odense Sydkredsen;28. Rasmus Rask-Skolen;A;Socialdemokratiet;Mads Madsen Henriksen;7
Odense Sydkredsen;28. Rasmus Rask-Skolen;A;Socialdemokratiet;Dan Jørgensen;97
Odense Sydkredsen;28. Rasmus Rask-Skolen;A;Socialdemokratiet;Lasse Haugaard Pedersen;10
Odense Sydkredsen;28. Rasmus Rask-Skolen;A;Socialdemokratiet;Kim Aas;12
Odense Sydkredsen;28. Rasmus Rask-Skolen;B;Radikale Venstre;Partiliste;45
Odense Sydkredsen;28. Rasmus Rask-Skolen;B;Radikale Venstre;Rasmus Helveg Petersen;27
Odense Sydkredsen;28. Rasmus Rask-Skolen;B;Radikale Venstre;Niels Grønlund;3
Odense Sydkredsen;28. Rasmus Rask-Skolen;B;Radikale Venstre;Kim Lei-Jensen;4
Odense Sydkredsen;28. Rasmus Rask-Skolen;B;Radikale Venstre;Jan Werner Mathiasen;3
Odense Sydkredsen;28. Rasmus Rask-Skolen;B;Radikale Venstre;Hanne Ringgaard Møller;14
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;Partiliste;133
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;Mai Mercado;118
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;Kristian Guldfeldt;22
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;Anders Johansson;1
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;Joachim Hoffmann-Petersen;36
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;Roya Moore;8
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;Anne Fiber;7
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;Tobias Bennedsen;1
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;John Hoppe;6
Odense Sydkredsen;28. Rasmus Rask-Skolen;C;Det Konservative Folkeparti;Emil Holbech Hansen;2
Odense Sydkredsen;28. Rasmus Rask-Skolen;D;Nye Borgerlige;Partiliste;89
Odense Sydkredsen;28. Rasmus Rask-Skolen;D;Nye Borgerlige;Mikkel Bjørn;3
Odense Sydkredsen;28. Rasmus Rask-Skolen;D;Nye Borgerlige;Malte Jäger;7
Odense Sydkredsen;28. Rasmus Rask-Skolen;D;Nye Borgerlige;Rebecha Foged;1
Odense Sydkredsen;28. Rasmus Rask-Skolen;D;Nye Borgerlige;Jonas René Jensen;1
Odense Sydkredsen;28. Rasmus Rask-Skolen;D;Nye Borgerlige;Melanie Jørgensen;3
Odense Sydkredsen;28. Rasmus Rask-Skolen;D;Nye Borgerlige;Henrik Tørnqvist Lauridsen;3
Odense Sydkredsen;28. Rasmus Rask-Skolen;D;Nye Borgerlige;Lars Lillebæk;6
Odense Sydkredsen;28. Rasmus Rask-Skolen;D;Nye Borgerlige;Nicolaj Holm Pedersen;0
Odense Sydkredsen;28. Rasmus Rask-Skolen;F;SF - Socialistisk Folkeparti;Partiliste;150
Odense Sydkredsen;28. Rasmus Rask-Skolen;F;SF - Socialistisk Folkeparti;Karsten Hønge;56
Odense Sydkredsen;28. Rasmus Rask-Skolen;F;SF - Socialistisk Folkeparti;Lise Müller;60
Odense Sydkredsen;28. Rasmus Rask-Skolen;F;SF - Socialistisk Folkeparti;Katrine Wulff;12
Odense Sydkredsen;28. Rasmus Rask-Skolen;F;SF - Socialistisk Folkeparti;Nynne Printz;0
Odense Sydkredsen;28. Rasmus Rask-Skolen;F;SF - Socialistisk Folkeparti;Jonas Hulgaard Ammundsen;5
Odense Sydkredsen;28. Rasmus Rask-Skolen;I;Liberal Alliance;Partiliste;263
Odense Sydkredsen;28. Rasmus Rask-Skolen;I;Liberal Alliance;Katrine Daugaard;43
Odense Sydkredsen;28. Rasmus Rask-Skolen;I;Liberal Alliance;Anders Kirkeby;12
Odense Sydkredsen;28. Rasmus Rask-Skolen;I;Liberal Alliance;Silke Anna Hein;0
Odense Sydkredsen;28. Rasmus Rask-Skolen;I;Liberal Alliance;Christoffer Munk;4
Odense Sydkredsen;28. Rasmus Rask-Skolen;I;Liberal Alliance;Sinus Kremmer;0
Odense Sydkredsen;28. Rasmus Rask-Skolen;K;KD - Kristendemokraterne;Partiliste;28
Odense Sydkredsen;28. Rasmus Rask-Skolen;K;KD - Kristendemokraterne;Michelle West;1
Odense Sydkredsen;28. Rasmus Rask-Skolen;K;KD - Kristendemokraterne;Gert Dyrn;0
Odense Sydkredsen;28. Rasmus Rask-Skolen;K;KD - Kristendemokraterne;Jenan Jamel Bozo;0
Odense Sydkredsen;28. Rasmus Rask-Skolen;K;KD - Kristendemokraterne;Simon Lavdal;3
Odense Sydkredsen;28. Rasmus Rask-Skolen;K;KD - Kristendemokraterne;Maria av Skardi;4
Odense Sydkredsen;28. Rasmus Rask-Skolen;K;KD - Kristendemokraterne;Anders Friis Knudsen;2
Odense Sydkredsen;28. Rasmus Rask-Skolen;K;KD - Kristendemokraterne;Niclas Aarestrup;0
Odense Sydkredsen;28. Rasmus Rask-Skolen;K;KD - Kristendemokraterne;Torben Bundgaard;0
Odense Sydkredsen;28. Rasmus Rask-Skolen;M;Moderaterne;Partiliste;393
Odense Sydkredsen;28. Rasmus Rask-Skolen;M;Moderaterne;Rosa Eriksen;86
Odense Sydkredsen;28. Rasmus Rask-Skolen;M;Moderaterne;Carsten Damgaard Møller;10
Odense Sydkredsen;28. Rasmus Rask-Skolen;M;Moderaterne;Kenneth Bjerg Andersen;19
Odense Sydkredsen;28. Rasmus Rask-Skolen;M;Moderaterne;H.C. Wulff;15
Odense Sydkredsen;28. Rasmus Rask-Skolen;O;Dansk Folkeparti;Partiliste;55
Odense Sydkredsen;28. Rasmus Rask-Skolen;O;Dansk Folkeparti;Cheanne Nielsen;1
Odense Sydkredsen;28. Rasmus Rask-Skolen;O;Dansk Folkeparti;Alex Ahrendtsen;19
Odense Sydkredsen;28. Rasmus Rask-Skolen;O;Dansk Folkeparti;Signe Vedersø Keldorff;2
Odense Sydkredsen;28. Rasmus Rask-Skolen;O;Dansk Folkeparti;Charlotte Møller-Madsen;0
Odense Sydkredsen;28. Rasmus Rask-Skolen;O;Dansk Folkeparti;Dorthe Ullemose;2
Odense Sydkredsen;28. Rasmus Rask-Skolen;O;Dansk Folkeparti;Frank Sørensen;3
Odense Sydkredsen;28. Rasmus Rask-Skolen;O;Dansk Folkeparti;Lars Kolling;1
Odense Sydkredsen;28. Rasmus Rask-Skolen;Q;Frie Grønne;Partiliste;13
Odense Sydkredsen;28. Rasmus Rask-Skolen;Q;Frie Grønne;Nishan Ganesh;2
Odense Sydkredsen;28. Rasmus Rask-Skolen;Q;Frie Grønne;Nicholas Nyrop Vinthen;1
Odense Sydkredsen;28. Rasmus Rask-Skolen;V;Venstre, Danmarks Liberale Parti;Partiliste;289
Odense Sydkredsen;28. Rasmus Rask-Skolen;V;Venstre, Danmarks Liberale Parti;Araz Khan;16
Odense Sydkredsen;28. Rasmus Rask-Skolen;V;Venstre, Danmarks Liberale Parti;Marlene Ambo-Rasmussen;57
Odense Sydkredsen;28. Rasmus Rask-Skolen;V;Venstre, Danmarks Liberale Parti;Erling Bonnesen;83
Odense Sydkredsen;28. Rasmus Rask-Skolen;V;Venstre, Danmarks Liberale Parti;Nikolaj Leed Henriksen;17
Odense Sydkredsen;28. Rasmus Rask-Skolen;V;Venstre, Danmarks Liberale Parti;Thomas Kristoffersen;1
Odense Sydkredsen;28. Rasmus Rask-Skolen;V;Venstre, Danmarks Liberale Parti;Lars Chr. Lilleholt;141
Odense Sydkredsen;28. Rasmus Rask-Skolen;V;Venstre, Danmarks Liberale Parti;Pia Offer Madsen;34
Odense Sydkredsen;28. Rasmus Rask-Skolen;V;Venstre, Danmarks Liberale Parti;Bo Sandberg;4
Odense Sydkredsen;28. Rasmus Rask-Skolen;Æ;Danmarksdemokraterne;Partiliste;222
Odense Sydkredsen;28. Rasmus Rask-Skolen;Æ;Danmarksdemokraterne;Martin Jason Adelgaard;5
Odense Sydkredsen;28. Rasmus Rask-Skolen;Æ;Danmarksdemokraterne;Jens Henrik W. Thulesen Dahl;25
Odense Sydkredsen;28. Rasmus Rask-Skolen;Æ;Danmarksdemokraterne;Vivian Lindberg Larsen;4
Odense Sydkredsen;28. Rasmus Rask-Skolen;Æ;Danmarksdemokraterne;Nikolaj Vang;2
