Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Frederikshavnkredsen;9. Sæby;Ø;Enhedslisten - De Rød-Grønne;Malene Ingwersen;1
Frederikshavnkredsen;9. Sæby;Ø;Enhedslisten - De Rød-Grønne;Stine Ry Andersen;6
Frederikshavnkredsen;9. Sæby;Ø;Enhedslisten - De Rød-Grønne;Janne Toft-Lind;0
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Partiliste;29
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Joachim Plaetner Kjeldsen;7
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Anette Jensen Smith;2
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Mikkel Larsson;1
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Mark Andrew Jewkes;4
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Theresa Scavenius;7
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Nicklas Gjedsig;0
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Liselotte Jakobe Lundgaard;1
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Jef Seistrup;0
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Gustav Sieg Sørensen;0
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Jens Harder;2
Frederikshavnkredsen;9. Sæby;Å;Alternativet;Clara Wolf;0
Frederikshavnkredsen;9. Sæby;(Uden for parti);(Uden for parti);Jette Møller;1
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Partiliste;43
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Bjarne Laustsen;47
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Mette Frederiksen;102
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Ane Halsboe-Jørgensen;5
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Per Husted;0
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Morten Klessen;3
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Simon Kollerup;1
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Flemming Møller Mortensen;0
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Rasmus Prehn;1
Frederikshavnkredsen;10. Dybvad;A;Socialdemokratiet;Morten Ryom;2
Frederikshavnkredsen;10. Dybvad;B;Radikale Venstre;Partiliste;3
Frederikshavnkredsen;10. Dybvad;B;Radikale Venstre;Dorthe Kerschus;1
Frederikshavnkredsen;10. Dybvad;B;Radikale Venstre;Daniel Nyboe Andersen;0
Frederikshavnkredsen;10. Dybvad;B;Radikale Venstre;Bjarne Axelsen;0
Frederikshavnkredsen;10. Dybvad;B;Radikale Venstre;Christian Friis Bach;2
Frederikshavnkredsen;10. Dybvad;B;Radikale Venstre;Charlotte Amdi Burgess;0
Frederikshavnkredsen;10. Dybvad;B;Radikale Venstre;Pia Elberg;0
Frederikshavnkredsen;10. Dybvad;B;Radikale Venstre;Steffen Holme Helledie;0
Frederikshavnkredsen;10. Dybvad;B;Radikale Venstre;Julius Bjørn Honoré;0
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Partiliste;5
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Per Larsen;2
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Lene Burchardt;0
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Mikkel Højsleth;1
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Lene Brix Kjelgaard Jensen;0
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Mette Jensen;0
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Jens-Henrik Kirk;0
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Alexander Klitgaard;0
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Jakob Axel Nielsen;0
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Karsten Skov Petersen;0
Frederikshavnkredsen;10. Dybvad;C;Det Konservative Folkeparti;Mia Tang;1
Frederikshavnkredsen;10. Dybvad;D;Nye Borgerlige;Partiliste;23
Frederikshavnkredsen;10. Dybvad;D;Nye Borgerlige;Kim Edberg Andersen;18
Frederikshavnkredsen;10. Dybvad;D;Nye Borgerlige;John Bjerg;1
Frederikshavnkredsen;10. Dybvad;D;Nye Borgerlige;Brian Nielsen;0
Frederikshavnkredsen;10. Dybvad;D;Nye Borgerlige;Sysser Nørholm;1
Frederikshavnkredsen;10. Dybvad;D;Nye Borgerlige;Lars Rem;1
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Partiliste;21
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;1
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Melina Andersen;4
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Benjamin Jørgensen;0
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Thorkil Olesen;0
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Thomas Kjeldsen;0
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Dorte M. Nielsen;0
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Lasse Hjorthøj Jensen;0
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Henning Jørgensen;0
Frederikshavnkredsen;10. Dybvad;F;SF - Socialistisk Folkeparti;Peder Larsen;0
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Partiliste;22
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Sólbjørg Jakobsen;6
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;HP Beck;1
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Bo Ritterbusch;2
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Kenneth Skatka Hammer;0
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Michel Thrysøe;0
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Hans-Henning Terp-Hansen;0
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Jonas Jensen;2
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Victor Horsted;0
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Ronny Van Tieu;0
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Martin Bech;0
Frederikshavnkredsen;10. Dybvad;I;Liberal Alliance;Agnethe Benedikt Mørch;0
Frederikshavnkredsen;10. Dybvad;K;KD - Kristendemokraterne;Partiliste;2
Frederikshavnkredsen;10. Dybvad;K;KD - Kristendemokraterne;Jørgen Bjerregaard;1
Frederikshavnkredsen;10. Dybvad;K;KD - Kristendemokraterne;Karlo Brondbjerg;0
Frederikshavnkredsen;10. Dybvad;K;KD - Kristendemokraterne;Britta Eckhardt;2
Frederikshavnkredsen;10. Dybvad;K;KD - Kristendemokraterne;Anne-Marie Jørgensen;0
Frederikshavnkredsen;10. Dybvad;K;KD - Kristendemokraterne;Peter Scheining;0
Frederikshavnkredsen;10. Dybvad;M;Moderaterne;Partiliste;25
Frederikshavnkredsen;10. Dybvad;M;Moderaterne;Kristian Klarskov;3
Frederikshavnkredsen;10. Dybvad;M;Moderaterne;Mohammad Rona;1
Frederikshavnkredsen;10. Dybvad;M;Moderaterne;Dina Mofidi;0
Frederikshavnkredsen;10. Dybvad;M;Moderaterne;Rikke Pedersen;0
Frederikshavnkredsen;10. Dybvad;O;Dansk Folkeparti;Partiliste;15
Frederikshavnkredsen;10. Dybvad;O;Dansk Folkeparti;Nana Harring;3
Frederikshavnkredsen;10. Dybvad;O;Dansk Folkeparti;Christian Langballe;0
Frederikshavnkredsen;10. Dybvad;O;Dansk Folkeparti;Per Michael Hauritz;0
Frederikshavnkredsen;10. Dybvad;O;Dansk Folkeparti;Kasper Sørmer-Sørensen;1
Frederikshavnkredsen;10. Dybvad;O;Dansk Folkeparti;Carsten Ullmann Andersen;1
Frederikshavnkredsen;10. Dybvad;Q;Frie Grønne;Partiliste;0
Frederikshavnkredsen;10. Dybvad;Q;Frie Grønne;Susanne Zimmer;0
Frederikshavnkredsen;10. Dybvad;Q;Frie Grønne;Esra Ocak;0
Frederikshavnkredsen;10. Dybvad;Q;Frie Grønne;Ayan Farah;0
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Partiliste;23
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Mette Hardam;46
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Marie Bjerre;3
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Henrik Buchhave;6
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Preben Bang Henriksen;11
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Anita Vivi Lilholt;1
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Torsten Schack Pedersen;3
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Phillip Sperling;0
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Maja Torp;4
Frederikshavnkredsen;10. Dybvad;V;Venstre, Danmarks Liberale Parti;Anne Honoré Østergaard;4
Frederikshavnkredsen;10. Dybvad;Æ;Danmarksdemokraterne;Partiliste;33
Frederikshavnkredsen;10. Dybvad;Æ;Danmarksdemokraterne;Kristian Bøgsted;8
Frederikshavnkredsen;10. Dybvad;Æ;Danmarksdemokraterne;Inger Støjberg;97
Frederikshavnkredsen;10. Dybvad;Æ;Danmarksdemokraterne;Peter Lindholt;0
Frederikshavnkredsen;10. Dybvad;Æ;Danmarksdemokraterne;Lise Bech;1
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Partiliste;6
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Pia Thorsen;2
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Peder Hvelplund;3
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Astrid Vang Hansen;2
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Susanne Flydtkjær;0
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Runa Friis Hansen;0
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Berit Raldin;0
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Malene Ingwersen;0
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Stine Ry Andersen;0
Frederikshavnkredsen;10. Dybvad;Ø;Enhedslisten - De Rød-Grønne;Janne Toft-Lind;0
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Partiliste;6
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Joachim Plaetner Kjeldsen;0
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Anette Jensen Smith;0
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Mikkel Larsson;1
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Mark Andrew Jewkes;1
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Theresa Scavenius;1
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Nicklas Gjedsig;0
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Liselotte Jakobe Lundgaard;0
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Jef Seistrup;0
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Gustav Sieg Sørensen;0
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Jens Harder;0
Frederikshavnkredsen;10. Dybvad;Å;Alternativet;Clara Wolf;0
Frederikshavnkredsen;10. Dybvad;(Uden for parti);(Uden for parti);Jette Møller;1
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Partiliste;21
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Bjarne Laustsen;41
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Mette Frederiksen;81
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Ane Halsboe-Jørgensen;4
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Per Husted;0
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Morten Klessen;2
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Simon Kollerup;4
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Flemming Møller Mortensen;4
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Rasmus Prehn;0
Frederikshavnkredsen;11. Hørby;A;Socialdemokratiet;Morten Ryom;1
Frederikshavnkredsen;11. Hørby;B;Radikale Venstre;Partiliste;2
Frederikshavnkredsen;11. Hørby;B;Radikale Venstre;Dorthe Kerschus;0
Frederikshavnkredsen;11. Hørby;B;Radikale Venstre;Daniel Nyboe Andersen;0
Frederikshavnkredsen;11. Hørby;B;Radikale Venstre;Bjarne Axelsen;0
Frederikshavnkredsen;11. Hørby;B;Radikale Venstre;Christian Friis Bach;0
Frederikshavnkredsen;11. Hørby;B;Radikale Venstre;Charlotte Amdi Burgess;0
Frederikshavnkredsen;11. Hørby;B;Radikale Venstre;Pia Elberg;0
Frederikshavnkredsen;11. Hørby;B;Radikale Venstre;Steffen Holme Helledie;2
Frederikshavnkredsen;11. Hørby;B;Radikale Venstre;Julius Bjørn Honoré;0
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Partiliste;5
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Per Larsen;9
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Lene Burchardt;0
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Mikkel Højsleth;0
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Lene Brix Kjelgaard Jensen;0
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Mette Jensen;0
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Jens-Henrik Kirk;0
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Alexander Klitgaard;0
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Jakob Axel Nielsen;0
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Karsten Skov Petersen;0
Frederikshavnkredsen;11. Hørby;C;Det Konservative Folkeparti;Mia Tang;3
Frederikshavnkredsen;11. Hørby;D;Nye Borgerlige;Partiliste;18
Frederikshavnkredsen;11. Hørby;D;Nye Borgerlige;Kim Edberg Andersen;20
Frederikshavnkredsen;11. Hørby;D;Nye Borgerlige;John Bjerg;0
Frederikshavnkredsen;11. Hørby;D;Nye Borgerlige;Brian Nielsen;0
Frederikshavnkredsen;11. Hørby;D;Nye Borgerlige;Sysser Nørholm;1
Frederikshavnkredsen;11. Hørby;D;Nye Borgerlige;Lars Rem;0
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Partiliste;14
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;4
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Melina Andersen;3
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Benjamin Jørgensen;0
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Thorkil Olesen;0
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Thomas Kjeldsen;1
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Dorte M. Nielsen;1
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Lasse Hjorthøj Jensen;1
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Henning Jørgensen;0
Frederikshavnkredsen;11. Hørby;F;SF - Socialistisk Folkeparti;Peder Larsen;0
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Partiliste;22
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Sólbjørg Jakobsen;13
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;HP Beck;0
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Bo Ritterbusch;1
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Kenneth Skatka Hammer;0
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Michel Thrysøe;0
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Hans-Henning Terp-Hansen;0
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Jonas Jensen;0
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Victor Horsted;0
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Ronny Van Tieu;0
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Martin Bech;0
Frederikshavnkredsen;11. Hørby;I;Liberal Alliance;Agnethe Benedikt Mørch;0
Frederikshavnkredsen;11. Hørby;K;KD - Kristendemokraterne;Partiliste;2
Frederikshavnkredsen;11. Hørby;K;KD - Kristendemokraterne;Jørgen Bjerregaard;2
Frederikshavnkredsen;11. Hørby;K;KD - Kristendemokraterne;Karlo Brondbjerg;0
Frederikshavnkredsen;11. Hørby;K;KD - Kristendemokraterne;Britta Eckhardt;4
Frederikshavnkredsen;11. Hørby;K;KD - Kristendemokraterne;Anne-Marie Jørgensen;1
Frederikshavnkredsen;11. Hørby;K;KD - Kristendemokraterne;Peter Scheining;0
Frederikshavnkredsen;11. Hørby;M;Moderaterne;Partiliste;11
Frederikshavnkredsen;11. Hørby;M;Moderaterne;Kristian Klarskov;3
Frederikshavnkredsen;11. Hørby;M;Moderaterne;Mohammad Rona;0
Frederikshavnkredsen;11. Hørby;M;Moderaterne;Dina Mofidi;0
Frederikshavnkredsen;11. Hørby;M;Moderaterne;Rikke Pedersen;1
Frederikshavnkredsen;11. Hørby;O;Dansk Folkeparti;Partiliste;6
Frederikshavnkredsen;11. Hørby;O;Dansk Folkeparti;Nana Harring;1
Frederikshavnkredsen;11. Hørby;O;Dansk Folkeparti;Christian Langballe;1
Frederikshavnkredsen;11. Hørby;O;Dansk Folkeparti;Per Michael Hauritz;0
Frederikshavnkredsen;11. Hørby;O;Dansk Folkeparti;Kasper Sørmer-Sørensen;3
Frederikshavnkredsen;11. Hørby;O;Dansk Folkeparti;Carsten Ullmann Andersen;0
Frederikshavnkredsen;11. Hørby;Q;Frie Grønne;Partiliste;0
Frederikshavnkredsen;11. Hørby;Q;Frie Grønne;Susanne Zimmer;0
Frederikshavnkredsen;11. Hørby;Q;Frie Grønne;Esra Ocak;0
Frederikshavnkredsen;11. Hørby;Q;Frie Grønne;Ayan Farah;0
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Partiliste;18
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Mette Hardam;19
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Marie Bjerre;12
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Henrik Buchhave;4
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Preben Bang Henriksen;18
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Anita Vivi Lilholt;0
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Torsten Schack Pedersen;1
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Phillip Sperling;0
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Maja Torp;6
Frederikshavnkredsen;11. Hørby;V;Venstre, Danmarks Liberale Parti;Anne Honoré Østergaard;6
Frederikshavnkredsen;11. Hørby;Æ;Danmarksdemokraterne;Partiliste;23
Frederikshavnkredsen;11. Hørby;Æ;Danmarksdemokraterne;Kristian Bøgsted;4
Frederikshavnkredsen;11. Hørby;Æ;Danmarksdemokraterne;Inger Støjberg;80
Frederikshavnkredsen;11. Hørby;Æ;Danmarksdemokraterne;Peter Lindholt;2
Frederikshavnkredsen;11. Hørby;Æ;Danmarksdemokraterne;Lise Bech;0
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Partiliste;9
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Pia Thorsen;0
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Peder Hvelplund;1
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Astrid Vang Hansen;1
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Susanne Flydtkjær;0
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Runa Friis Hansen;0
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Berit Raldin;0
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Malene Ingwersen;0
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Stine Ry Andersen;0
Frederikshavnkredsen;11. Hørby;Ø;Enhedslisten - De Rød-Grønne;Janne Toft-Lind;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Partiliste;1
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Joachim Plaetner Kjeldsen;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Anette Jensen Smith;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Mikkel Larsson;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Mark Andrew Jewkes;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Theresa Scavenius;1
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Nicklas Gjedsig;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Liselotte Jakobe Lundgaard;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Jef Seistrup;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Gustav Sieg Sørensen;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Jens Harder;0
Frederikshavnkredsen;11. Hørby;Å;Alternativet;Clara Wolf;0
Frederikshavnkredsen;11. Hørby;(Uden for parti);(Uden for parti);Jette Møller;1
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Partiliste;26
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Bjarne Laustsen;23
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Mette Frederiksen;74
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Ane Halsboe-Jørgensen;6
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Per Husted;0
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Morten Klessen;0
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Simon Kollerup;1
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Flemming Møller Mortensen;2
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Rasmus Prehn;1
Frederikshavnkredsen;12. Thorshøj;A;Socialdemokratiet;Morten Ryom;1
Frederikshavnkredsen;12. Thorshøj;B;Radikale Venstre;Partiliste;1
Frederikshavnkredsen;12. Thorshøj;B;Radikale Venstre;Dorthe Kerschus;0
Frederikshavnkredsen;12. Thorshøj;B;Radikale Venstre;Daniel Nyboe Andersen;0
Frederikshavnkredsen;12. Thorshøj;B;Radikale Venstre;Bjarne Axelsen;0
Frederikshavnkredsen;12. Thorshøj;B;Radikale Venstre;Christian Friis Bach;0
Frederikshavnkredsen;12. Thorshøj;B;Radikale Venstre;Charlotte Amdi Burgess;0
Frederikshavnkredsen;12. Thorshøj;B;Radikale Venstre;Pia Elberg;0
Frederikshavnkredsen;12. Thorshøj;B;Radikale Venstre;Steffen Holme Helledie;0
Frederikshavnkredsen;12. Thorshøj;B;Radikale Venstre;Julius Bjørn Honoré;0
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Partiliste;6
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Per Larsen;3
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Lene Burchardt;0
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Mikkel Højsleth;0
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Lene Brix Kjelgaard Jensen;0
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Mette Jensen;1
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Jens-Henrik Kirk;0
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Alexander Klitgaard;0
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Jakob Axel Nielsen;2
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Karsten Skov Petersen;0
Frederikshavnkredsen;12. Thorshøj;C;Det Konservative Folkeparti;Mia Tang;1
Frederikshavnkredsen;12. Thorshøj;D;Nye Borgerlige;Partiliste;10
Frederikshavnkredsen;12. Thorshøj;D;Nye Borgerlige;Kim Edberg Andersen;11
Frederikshavnkredsen;12. Thorshøj;D;Nye Borgerlige;John Bjerg;0
Frederikshavnkredsen;12. Thorshøj;D;Nye Borgerlige;Brian Nielsen;0
Frederikshavnkredsen;12. Thorshøj;D;Nye Borgerlige;Sysser Nørholm;0
Frederikshavnkredsen;12. Thorshøj;D;Nye Borgerlige;Lars Rem;0
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Partiliste;5
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;2
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Melina Andersen;0
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Benjamin Jørgensen;0
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Thorkil Olesen;0
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Thomas Kjeldsen;0
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Dorte M. Nielsen;0
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Lasse Hjorthøj Jensen;0
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Henning Jørgensen;0
Frederikshavnkredsen;12. Thorshøj;F;SF - Socialistisk Folkeparti;Peder Larsen;2
Frederikshavnkredsen;12. Thorshøj;I;Liberal Alliance;Partiliste;8
Frederikshavnkredsen;12. Thorshøj;I;Liberal Alliance;Sólbjørg Jakobsen;4
Frederikshavnkredsen;12. Thorshøj;I;Liberal Alliance;HP Beck;0
Frederikshavnkredsen;12. Thorshøj;I;Liberal Alliance;Bo Ritterbusch;3
Frederikshavnkredsen;12. Thorshøj;I;Liberal Alliance;Kenneth Skatka Hammer;1
Frederikshavnkredsen;12. Thorshøj;I;Liberal Alliance;Michel Thrysøe;1
Frederikshavnkredsen;12. Thorshøj;I;Liberal Alliance;Hans-Henning Terp-Hansen;0
Frederikshavnkredsen;12. Thorshøj;I;Liberal Alliance;Jonas Jensen;0
Frederikshavnkredsen;12. Thorshøj;I;Liberal Alliance;Victor Horsted;0
