Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
Aarhus Vestkredsen;24. Brabrand Hallen;A;Socialdemokratiet;Iben Sønderup;8
Aarhus Vestkredsen;24. Brabrand Hallen;A;Socialdemokratiet;Anna Thusgård;24
Aarhus Vestkredsen;24. Brabrand Hallen;A;Socialdemokratiet;Nicolai Wammen;256
Aarhus Vestkredsen;24. Brabrand Hallen;B;Radikale Venstre;Partiliste;198
Aarhus Vestkredsen;24. Brabrand Hallen;B;Radikale Venstre;Frederik Aagaard Sørensen;22
Aarhus Vestkredsen;24. Brabrand Hallen;B;Radikale Venstre;Rune Christiansen;14
Aarhus Vestkredsen;24. Brabrand Hallen;B;Radikale Venstre;Rebecca Marie Johansson;10
Aarhus Vestkredsen;24. Brabrand Hallen;B;Radikale Venstre;Susan Kronborg;13
Aarhus Vestkredsen;24. Brabrand Hallen;B;Radikale Venstre;Mia Nybo;11
Aarhus Vestkredsen;24. Brabrand Hallen;B;Radikale Venstre;Katrine Robsøe;43
Aarhus Vestkredsen;24. Brabrand Hallen;B;Radikale Venstre;Hanne Roed;14
Aarhus Vestkredsen;24. Brabrand Hallen;B;Radikale Venstre;Andreas Steenberg;35
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Partiliste;119
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Heidi Printzen;10
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Isabella Arendt;32
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Lotte Friis Böing;6
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Kristian Damsgaard;3
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Charlotte Green;12
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Frederikke Noa Jung;2
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Mona Juul;63
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Marcus Knuth;38
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Anders Krojgaard Lund;4
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Klaus Nyengaard;0
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Per Urban Olsen;4
Aarhus Vestkredsen;24. Brabrand Hallen;C;Det Konservative Folkeparti;Søren Vanting;0
Aarhus Vestkredsen;24. Brabrand Hallen;D;Nye Borgerlige;Partiliste;34
Aarhus Vestkredsen;24. Brabrand Hallen;D;Nye Borgerlige;Lars Boje Mathiesen;52
Aarhus Vestkredsen;24. Brabrand Hallen;D;Nye Borgerlige;Jes Halfdan;1
Aarhus Vestkredsen;24. Brabrand Hallen;D;Nye Borgerlige;Karina Kirk;5
Aarhus Vestkredsen;24. Brabrand Hallen;D;Nye Borgerlige;Jens K. Lundager;0
Aarhus Vestkredsen;24. Brabrand Hallen;D;Nye Borgerlige;Lars Axel Nielsen;0
Aarhus Vestkredsen;24. Brabrand Hallen;D;Nye Borgerlige;Inger-Marie Tryde;1
Aarhus Vestkredsen;24. Brabrand Hallen;F;SF - Socialistisk Folkeparti;Partiliste;387
Aarhus Vestkredsen;24. Brabrand Hallen;F;SF - Socialistisk Folkeparti;Kirsten Normann Andersen;151
Aarhus Vestkredsen;24. Brabrand Hallen;F;SF - Socialistisk Folkeparti;Charlotte Broman Mølbæk;23
Aarhus Vestkredsen;24. Brabrand Hallen;F;SF - Socialistisk Folkeparti;Rasmus Nordqvist;37
Aarhus Vestkredsen;24. Brabrand Hallen;F;SF - Socialistisk Folkeparti;Sofie Lippert;46
Aarhus Vestkredsen;24. Brabrand Hallen;F;SF - Socialistisk Folkeparti;Anna Brændemose;43
Aarhus Vestkredsen;24. Brabrand Hallen;F;SF - Socialistisk Folkeparti;Morten Siig Henriksen;6
Aarhus Vestkredsen;24. Brabrand Hallen;F;SF - Socialistisk Folkeparti;Charlotte Vindeløv;14
Aarhus Vestkredsen;24. Brabrand Hallen;F;SF - Socialistisk Folkeparti;Søren Lahn Sloth;6
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Partiliste;68
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Alex Vanopslagh;345
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Jens Meilvang;4
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Louise Brown;10
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Morten Kolbe Thomsen;1
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Lisa Perkins;0
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Nicolai Wang;3
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Ditte Wedege;1
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Line Brændgaard;2
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Steffen Georg Jespersen;0
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Kurt Vind Christiansen;0
Aarhus Vestkredsen;24. Brabrand Hallen;I;Liberal Alliance;Michael Valentin Ilsø;1
Aarhus Vestkredsen;24. Brabrand Hallen;K;KD - Kristendemokraterne;Partiliste;23
Aarhus Vestkredsen;24. Brabrand Hallen;K;KD - Kristendemokraterne;Henrik Hjortshøj;2
Aarhus Vestkredsen;24. Brabrand Hallen;K;KD - Kristendemokraterne;Rolf Bjerre;0
Aarhus Vestkredsen;24. Brabrand Hallen;K;KD - Kristendemokraterne;Birgit Jakobsen;0
Aarhus Vestkredsen;24. Brabrand Hallen;K;KD - Kristendemokraterne;Kristian Søndergaard Larsen;1
Aarhus Vestkredsen;24. Brabrand Hallen;K;KD - Kristendemokraterne;Hanna-Maria Lyng;0
Aarhus Vestkredsen;24. Brabrand Hallen;K;KD - Kristendemokraterne;Nils-Erik Mulvad;0
Aarhus Vestkredsen;24. Brabrand Hallen;K;KD - Kristendemokraterne;Palle Rosenkilde;0
Aarhus Vestkredsen;24. Brabrand Hallen;K;KD - Kristendemokraterne;Henning Østergaard;0
Aarhus Vestkredsen;24. Brabrand Hallen;M;Moderaterne;Partiliste;444
Aarhus Vestkredsen;24. Brabrand Hallen;M;Moderaterne;Tobias Grotkjær Elmstrøm;34
Aarhus Vestkredsen;24. Brabrand Hallen;M;Moderaterne;Peter Have;8
Aarhus Vestkredsen;24. Brabrand Hallen;M;Moderaterne;Henrik Rejnholt Andersen;3
Aarhus Vestkredsen;24. Brabrand Hallen;M;Moderaterne;Karin Liltorp;58
Aarhus Vestkredsen;24. Brabrand Hallen;O;Dansk Folkeparti;Partiliste;53
Aarhus Vestkredsen;24. Brabrand Hallen;O;Dansk Folkeparti;Danny Rosenkilde;5
Aarhus Vestkredsen;24. Brabrand Hallen;O;Dansk Folkeparti;Laura Guldager;2
Aarhus Vestkredsen;24. Brabrand Hallen;O;Dansk Folkeparti;Anders Vistisen;4
Aarhus Vestkredsen;24. Brabrand Hallen;O;Dansk Folkeparti;Michael Nedersøe;2
Aarhus Vestkredsen;24. Brabrand Hallen;O;Dansk Folkeparti;Daniel Aage Holm;2
Aarhus Vestkredsen;24. Brabrand Hallen;O;Dansk Folkeparti;Nick Zimmermann;4
Aarhus Vestkredsen;24. Brabrand Hallen;O;Dansk Folkeparti;Kim Christiansen;1
Aarhus Vestkredsen;24. Brabrand Hallen;Q;Frie Grønne;Partiliste;59
Aarhus Vestkredsen;24. Brabrand Hallen;Q;Frie Grønne;Niko Grünfeld;14
Aarhus Vestkredsen;24. Brabrand Hallen;Q;Frie Grønne;Mohamed Abdikarim;6
Aarhus Vestkredsen;24. Brabrand Hallen;Q;Frie Grønne;Karina Dammand;0
Aarhus Vestkredsen;24. Brabrand Hallen;Q;Frie Grønne;Sara Hvidbak Grouleff;0
Aarhus Vestkredsen;24. Brabrand Hallen;Q;Frie Grønne;Ali Khatib;6
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Partiliste;209
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Tina Lund Sørensen;37
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Stephan Arnold;0
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Heidi Bank;42
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Jakob Ellemann-Jensen;292
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Michael Aastrup Jensen;9
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Gustav Juul;2
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Jens Kloppenborg-Skrumsager;4
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Louise Louring;7
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Troels Lund Poulsen;11
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Lene Prip-Sørensen;1
Aarhus Vestkredsen;24. Brabrand Hallen;V;Venstre, Danmarks Liberale Parti;Erik Veje Rasmussen;25
Aarhus Vestkredsen;24. Brabrand Hallen;Æ;Danmarksdemokraterne;Partiliste;145
Aarhus Vestkredsen;24. Brabrand Hallen;Æ;Danmarksdemokraterne;Lone Glarbo;9
Aarhus Vestkredsen;24. Brabrand Hallen;Æ;Danmarksdemokraterne;Ulrik Knudsen;8
Aarhus Vestkredsen;24. Brabrand Hallen;Æ;Danmarksdemokraterne;Linda Englyst;2
Aarhus Vestkredsen;24. Brabrand Hallen;Æ;Danmarksdemokraterne;Hans Kristian Skibby;7
Aarhus Vestkredsen;24. Brabrand Hallen;Æ;Danmarksdemokraterne;Erik Poulsen;5
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;166
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Anne Hegelund;29
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Mai Villadsen;120
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Torfing;5
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Kristjar Skajaa;7
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Jesper Yde Knudsen;0
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Anders Pedersen;0
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Karen Budtz-Jørgensen;0
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Magnus Fage Gislason;4
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Lucasia Gregersen;3
Aarhus Vestkredsen;24. Brabrand Hallen;Ø;Enhedslisten - De Rød-Grønne;Rasmus Bøgh Vinther;3
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Partiliste;148
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Torsten Gejl;58
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Nikoline Erbs Hillers-Bendtsen;17
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Mira Issa Bloch;10
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Sarah Roued Thomsen;12
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Line Aaen;7
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Carsten Borup;1
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Helle Wium;10
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Berit Naomi Skjernaa;4
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Vinni Kjærgaard Jørgensen;4
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Mads Damgaard Mortensen;1
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Thomas Due Nielsen;0
Aarhus Vestkredsen;24. Brabrand Hallen;Å;Alternativet;Thor Clasen Jonasen;2
Aarhus Vestkredsen;24. Brabrand Hallen;(Uden for parti);(Uden for parti);Jesper Antonsen;3
Aarhus Vestkredsen;24. Brabrand Hallen;(Uden for parti);(Uden for parti);Chresten H. Ibsen;8
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Partiliste;303
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Camilla Fabricius;43
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Dorthe Hindborg;4
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Daniel Toft Jakobsen;5
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Leif Lahn Jensen;4
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Jens Joel;30
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Malte Larsen;3
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Thomas Monberg;1
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Thyge Risvig;0
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Iben Sønderup;1
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Anna Thusgård;23
Aarhus Vestkredsen;25. Globus 1;A;Socialdemokratiet;Nicolai Wammen;103
Aarhus Vestkredsen;25. Globus 1;B;Radikale Venstre;Partiliste;111
Aarhus Vestkredsen;25. Globus 1;B;Radikale Venstre;Frederik Aagaard Sørensen;5
Aarhus Vestkredsen;25. Globus 1;B;Radikale Venstre;Rune Christiansen;8
Aarhus Vestkredsen;25. Globus 1;B;Radikale Venstre;Rebecca Marie Johansson;9
Aarhus Vestkredsen;25. Globus 1;B;Radikale Venstre;Susan Kronborg;8
Aarhus Vestkredsen;25. Globus 1;B;Radikale Venstre;Mia Nybo;22
Aarhus Vestkredsen;25. Globus 1;B;Radikale Venstre;Katrine Robsøe;21
Aarhus Vestkredsen;25. Globus 1;B;Radikale Venstre;Hanne Roed;3
Aarhus Vestkredsen;25. Globus 1;B;Radikale Venstre;Andreas Steenberg;13
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Partiliste;36
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Heidi Printzen;1
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Isabella Arendt;31
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Lotte Friis Böing;1
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Kristian Damsgaard;0
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Charlotte Green;4
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Frederikke Noa Jung;0
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Mona Juul;8
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Marcus Knuth;7
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Anders Krojgaard Lund;0
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Klaus Nyengaard;0
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Per Urban Olsen;4
Aarhus Vestkredsen;25. Globus 1;C;Det Konservative Folkeparti;Søren Vanting;0
Aarhus Vestkredsen;25. Globus 1;D;Nye Borgerlige;Partiliste;15
Aarhus Vestkredsen;25. Globus 1;D;Nye Borgerlige;Lars Boje Mathiesen;19
Aarhus Vestkredsen;25. Globus 1;D;Nye Borgerlige;Jes Halfdan;0
Aarhus Vestkredsen;25. Globus 1;D;Nye Borgerlige;Karina Kirk;3
Aarhus Vestkredsen;25. Globus 1;D;Nye Borgerlige;Jens K. Lundager;1
Aarhus Vestkredsen;25. Globus 1;D;Nye Borgerlige;Lars Axel Nielsen;1
Aarhus Vestkredsen;25. Globus 1;D;Nye Borgerlige;Inger-Marie Tryde;1
Aarhus Vestkredsen;25. Globus 1;F;SF - Socialistisk Folkeparti;Partiliste;147
Aarhus Vestkredsen;25. Globus 1;F;SF - Socialistisk Folkeparti;Kirsten Normann Andersen;52
Aarhus Vestkredsen;25. Globus 1;F;SF - Socialistisk Folkeparti;Charlotte Broman Mølbæk;7
Aarhus Vestkredsen;25. Globus 1;F;SF - Socialistisk Folkeparti;Rasmus Nordqvist;8
Aarhus Vestkredsen;25. Globus 1;F;SF - Socialistisk Folkeparti;Sofie Lippert;33
Aarhus Vestkredsen;25. Globus 1;F;SF - Socialistisk Folkeparti;Anna Brændemose;21
Aarhus Vestkredsen;25. Globus 1;F;SF - Socialistisk Folkeparti;Morten Siig Henriksen;6
Aarhus Vestkredsen;25. Globus 1;F;SF - Socialistisk Folkeparti;Charlotte Vindeløv;1
Aarhus Vestkredsen;25. Globus 1;F;SF - Socialistisk Folkeparti;Søren Lahn Sloth;4
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Partiliste;38
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Alex Vanopslagh;146
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Jens Meilvang;2
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Louise Brown;4
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Morten Kolbe Thomsen;3
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Lisa Perkins;0
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Nicolai Wang;1
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Ditte Wedege;2
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Line Brændgaard;0
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Steffen Georg Jespersen;0
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Kurt Vind Christiansen;1
Aarhus Vestkredsen;25. Globus 1;I;Liberal Alliance;Michael Valentin Ilsø;0
Aarhus Vestkredsen;25. Globus 1;K;KD - Kristendemokraterne;Partiliste;30
Aarhus Vestkredsen;25. Globus 1;K;KD - Kristendemokraterne;Henrik Hjortshøj;13
Aarhus Vestkredsen;25. Globus 1;K;KD - Kristendemokraterne;Rolf Bjerre;1
Aarhus Vestkredsen;25. Globus 1;K;KD - Kristendemokraterne;Birgit Jakobsen;5
Aarhus Vestkredsen;25. Globus 1;K;KD - Kristendemokraterne;Kristian Søndergaard Larsen;4
Aarhus Vestkredsen;25. Globus 1;K;KD - Kristendemokraterne;Hanna-Maria Lyng;3
Aarhus Vestkredsen;25. Globus 1;K;KD - Kristendemokraterne;Nils-Erik Mulvad;0
Aarhus Vestkredsen;25. Globus 1;K;KD - Kristendemokraterne;Palle Rosenkilde;1
Aarhus Vestkredsen;25. Globus 1;K;KD - Kristendemokraterne;Henning Østergaard;0
Aarhus Vestkredsen;25. Globus 1;M;Moderaterne;Partiliste;160
Aarhus Vestkredsen;25. Globus 1;M;Moderaterne;Tobias Grotkjær Elmstrøm;53
Aarhus Vestkredsen;25. Globus 1;M;Moderaterne;Peter Have;4
Aarhus Vestkredsen;25. Globus 1;M;Moderaterne;Henrik Rejnholt Andersen;2
Aarhus Vestkredsen;25. Globus 1;M;Moderaterne;Karin Liltorp;15
Aarhus Vestkredsen;25. Globus 1;O;Dansk Folkeparti;Partiliste;22
Aarhus Vestkredsen;25. Globus 1;O;Dansk Folkeparti;Danny Rosenkilde;4
Aarhus Vestkredsen;25. Globus 1;O;Dansk Folkeparti;Laura Guldager;1
Aarhus Vestkredsen;25. Globus 1;O;Dansk Folkeparti;Anders Vistisen;4
Aarhus Vestkredsen;25. Globus 1;O;Dansk Folkeparti;Michael Nedersøe;0
Aarhus Vestkredsen;25. Globus 1;O;Dansk Folkeparti;Daniel Aage Holm;1
Aarhus Vestkredsen;25. Globus 1;O;Dansk Folkeparti;Nick Zimmermann;2
Aarhus Vestkredsen;25. Globus 1;O;Dansk Folkeparti;Kim Christiansen;0
Aarhus Vestkredsen;25. Globus 1;Q;Frie Grønne;Partiliste;404
Aarhus Vestkredsen;25. Globus 1;Q;Frie Grønne;Niko Grünfeld;68
Aarhus Vestkredsen;25. Globus 1;Q;Frie Grønne;Mohamed Abdikarim;129
Aarhus Vestkredsen;25. Globus 1;Q;Frie Grønne;Karina Dammand;9
Aarhus Vestkredsen;25. Globus 1;Q;Frie Grønne;Sara Hvidbak Grouleff;11
Aarhus Vestkredsen;25. Globus 1;Q;Frie Grønne;Ali Khatib;55
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Partiliste;73
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Tina Lund Sørensen;6
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Stephan Arnold;2
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Heidi Bank;6
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Jakob Ellemann-Jensen;62
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Michael Aastrup Jensen;2
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Gustav Juul;0
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Jens Kloppenborg-Skrumsager;1
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Louise Louring;3
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Troels Lund Poulsen;6
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Lene Prip-Sørensen;1
Aarhus Vestkredsen;25. Globus 1;V;Venstre, Danmarks Liberale Parti;Erik Veje Rasmussen;5
Aarhus Vestkredsen;25. Globus 1;Æ;Danmarksdemokraterne;Partiliste;48
Aarhus Vestkredsen;25. Globus 1;Æ;Danmarksdemokraterne;Lone Glarbo;4
Aarhus Vestkredsen;25. Globus 1;Æ;Danmarksdemokraterne;Ulrik Knudsen;0
Aarhus Vestkredsen;25. Globus 1;Æ;Danmarksdemokraterne;Linda Englyst;0
Aarhus Vestkredsen;25. Globus 1;Æ;Danmarksdemokraterne;Hans Kristian Skibby;1
Aarhus Vestkredsen;25. Globus 1;Æ;Danmarksdemokraterne;Erik Poulsen;1
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Partiliste;246
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Anne Hegelund;71
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Mai Villadsen;111
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Torfing;2
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Kristjar Skajaa;2
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Jesper Yde Knudsen;1
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Anders Pedersen;2
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Karen Budtz-Jørgensen;4
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Magnus Fage Gislason;3
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Lucasia Gregersen;6
Aarhus Vestkredsen;25. Globus 1;Ø;Enhedslisten - De Rød-Grønne;Rasmus Bøgh Vinther;3
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Partiliste;82
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Torsten Gejl;16
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Nikoline Erbs Hillers-Bendtsen;14
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Mira Issa Bloch;5
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Sarah Roued Thomsen;9
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Line Aaen;7
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Carsten Borup;1
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Helle Wium;6
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Berit Naomi Skjernaa;2
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Vinni Kjærgaard Jørgensen;0
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Mads Damgaard Mortensen;0
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Thomas Due Nielsen;1
Aarhus Vestkredsen;25. Globus 1;Å;Alternativet;Thor Clasen Jonasen;3
Aarhus Vestkredsen;25. Globus 1;(Uden for parti);(Uden for parti);Jesper Antonsen;5
Aarhus Vestkredsen;25. Globus 1;(Uden for parti);(Uden for parti);Chresten H. Ibsen;1
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Partiliste;507
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Camilla Fabricius;70
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Dorthe Hindborg;11
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Daniel Toft Jakobsen;16
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Leif Lahn Jensen;13
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Jens Joel;92
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Malte Larsen;7
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Thomas Monberg;3
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Thyge Risvig;0
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Iben Sønderup;4
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Anna Thusgård;28
Aarhus Vestkredsen;26. Skjoldhøjskolen;A;Socialdemokratiet;Nicolai Wammen;245
Aarhus Vestkredsen;26. Skjoldhøjskolen;B;Radikale Venstre;Partiliste;76
Aarhus Vestkredsen;26. Skjoldhøjskolen;B;Radikale Venstre;Frederik Aagaard Sørensen;8
Aarhus Vestkredsen;26. Skjoldhøjskolen;B;Radikale Venstre;Rune Christiansen;9
Aarhus Vestkredsen;26. Skjoldhøjskolen;B;Radikale Venstre;Rebecca Marie Johansson;7
Aarhus Vestkredsen;26. Skjoldhøjskolen;B;Radikale Venstre;Susan Kronborg;5
Aarhus Vestkredsen;26. Skjoldhøjskolen;B;Radikale Venstre;Mia Nybo;6
Aarhus Vestkredsen;26. Skjoldhøjskolen;B;Radikale Venstre;Katrine Robsøe;14
Aarhus Vestkredsen;26. Skjoldhøjskolen;B;Radikale Venstre;Hanne Roed;6
Aarhus Vestkredsen;26. Skjoldhøjskolen;B;Radikale Venstre;Andreas Steenberg;18
Aarhus Vestkredsen;26. Skjoldhøjskolen;C;Det Konservative Folkeparti;Partiliste;50
