storkreds_nummer,storkreds,opstillingskreds_dagi_id,opstillingskreds,afstemningsområde_dagi_id,afstemningsområde,frigivelsestidspunkt,godkendelsestidspunkt,resultat_art,total_gyldige_stemmer,total_afgivne_stemmer,parti,parti_id,parti_bogstav,stemmer,listestemmer,difference_forrige_valg
4,Bornholm,403551,Aakirkeby,703086,Svaneke,2026-03-24 19:55:45,,ForeløbigOptælling,1310,1328,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,56,0,
4,Bornholm,403551,Aakirkeby,703086,Svaneke,2026-03-24 19:55:45,,ForeløbigOptælling,1310,1328,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,30,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,35,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,299,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,162,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,222,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,74,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,32,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,79,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,373,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,53,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,158,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,102,0,
4,Bornholm,403551,Aakirkeby,707574,Østerlars,2026-03-24 19:55:16,,ForeløbigOptælling,1680,1704,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,91,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,491,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,199,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,326,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,759,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,36,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,221,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,222,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,205,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,133,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,169,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,57,0,
2,Københavns Omegn,403560,Brøndby,707090,Brøndbyvester Skole,2026-03-24 20:30:20,,ForeløbigOptælling,2897,2925,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,79,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,395,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,111,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,245,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,443,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,52,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,320,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,160,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,46,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,273,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,152,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,67,0,
2,Københavns Omegn,403560,Brøndby,702448,Kulturhuset Brønden,2026-03-24 20:50:52,,ForeløbigOptælling,2954,3009,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,690,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,52,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,83,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,762,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,114,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,297,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,144,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,92,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,59,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,58,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,183,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,437,0,
2,Københavns Omegn,403560,Brøndby,708674,Lindelundshallen,2026-03-24 20:41:35,,ForeløbigOptælling,2449,2489,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,168,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,421,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,188,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,95,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,101,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,197,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,167,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,1165,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,203,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,467,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,99,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,721,0,
2,Københavns Omegn,403560,Brøndby,702442,Nørregård,2026-03-24 20:54:52,,ForeløbigOptælling,3909,3957,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,85,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,573,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,297,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,36,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,118,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,266,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,114,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,209,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,259,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,41,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,73,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,467,0,
2,Københavns Omegn,403560,Brøndby,748690,Søholthallen,2026-03-24 20:37:20,,ForeløbigOptælling,2503,2535,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,50,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,177,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,178,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,911,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,80,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,255,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,101,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,135,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,641,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,209,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,321,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,59,0,
2,Københavns Omegn,403560,Brøndby,707084,Tjørnehøjhallen,2026-03-24 20:59:38,,ForeløbigOptælling,3447,3492,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,380,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,128,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,40,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,13,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,13,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,43,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,23,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,49,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,105,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,39,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,8,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,16,0,
10,Nordjylland,403592,Brønderslev,708624,Agersted,2026-03-24 19:55:00,,ForeløbigOptælling,486,488,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,9,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,25,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,38,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,40,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,116,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,16,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,305,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,128,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,32,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,87,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,175,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,42,0,
10,Nordjylland,403592,Brønderslev,708636,Asaa,2026-03-24 20:26:18,,ForeløbigOptælling,1062,1076,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,58,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Det Konservative Folkeparti,2e08413e-1c5b-4029-8bce-eac0ebff6527,C,360,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,SF - Socialistisk Folkeparti,fae32292-ff8f-4f27-8218-a9874603e759,F,742,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Liberal Alliance,4d676beb-025b-4d42-ac5d-533d5130a6f3,I,637,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Moderaterne,30375f1d-ff52-4b0d-9964-7147844cd5e7,M,429,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Radikale Venstre,93a1aa01-2897-474b-8604-a1326c9b3948,B,167,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,905,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,1120,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,539,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,60,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,219,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Socialdemokratiet,2f487db9-0663-429f-a4ec-081ae701723d,A,2627,0,
10,Nordjylland,403592,Brønderslev,710140,Brønderslev,2026-03-24 20:49:36,,ForeløbigOptælling,7980,8103,Borgernes Parti - Lars Boje Mathiesen,89ee100e-d4d6-43b5-83c5-edd5dd02c1fd,H,175,0,
10,Nordjylland,403592,Brønderslev,705640,Dronninglund,2026-03-24 20:25:48,,ForeløbigOptælling,3366,3410,Alternativet,c01e1c81-e8eb-4f3d-ac55-de9279740a0e,Å,38,0,
10,Nordjylland,403592,Brønderslev,705640,Dronninglund,2026-03-24 20:25:48,,ForeløbigOptælling,3366,3410,Enhedslisten - De Rød-Grønne,8bb64864-5728-41db-af00-6234795cf340,Ø,65,0,
10,Nordjylland,403592,Brønderslev,705640,Dronninglund,2026-03-24 20:25:48,,ForeløbigOptælling,3366,3410,"Venstre, Danmarks Liberale Parti",914ae6fd-98a6-4ed6-afd1-60ab809678ed,V,447,0,
10,Nordjylland,403592,Brønderslev,705640,Dronninglund,2026-03-24 20:25:48,,ForeløbigOptælling,3366,3410,Danmarksdemokraterne - Inger Støjberg,ffacb8b3-7f7b-4158-a1ee-c0be84a344c6,Æ,455,0,
10,Nordjylland,403592,Brønderslev,705640,Dronninglund,2026-03-24 20:25:48,,ForeløbigOptælling,3366,3410,Dansk Folkeparti,1df39501-e08d-42e9-9804-eccf7b1f564a,O,208,0,
