id,navn,stemmeseddel_navn,parti,storkreds,opstillingskredse
29c5fd4c-207c-498d-975c-b0f493032ec3,Allan Holm Nielsen,Allan Holm,Borgernes Parti,Fyn,"['Odense Vest', 'Svendborg', 'Nyborg', 'Odense Syd', 'Middelfart', 'Odense Øst', 'Assens', 'Faaborg']"
767793eb-6e65-4a45-a663-9374df3b095a,Charlotte Møller-Madsen,Charlotte Møller-Madsen,Borgernes Parti,Fyn,"['Nyborg', 'Odense Vest', 'Middelfart', 'Odense Syd', 'Svendborg', 'Assens', 'Faaborg', 'Odense Øst']"
8835a6f0-e281-451b-a1db-1879d55092da,Anja Busch,Anja Busch,Borgernes Parti,Fyn,"['Assens', 'Odense Øst', 'Nyborg', 'Faaborg', 'Middelfart', 'Odense Vest', 'Svendborg', 'Odense Syd']"
ef762caa-9e1f-4534-907b-7ca85df9ff73,Daniel Juhl Jeppesen,Daniel Juhl,Borgernes Parti,Fyn,"['Svendborg', 'Assens', 'Nyborg', 'Odense Vest', 'Odense Øst', 'Odense Syd', 'Faaborg', 'Middelfart']"
0d3dcb04-656c-41b4-9eac-db803321a004,Martin Henrik Lissner,Martin Lissner,Liberal Alliance,Fyn,"['Nyborg', 'Odense Øst', 'Faaborg', 'Svendborg', 'Assens', 'Middelfart', 'Odense Vest', 'Odense Syd']"
2b19fc8b-6afc-44ff-b914-ab25a76cacb6,Malte Jäger,Malte Jäger,Liberal Alliance,Fyn,"['Odense Øst', 'Odense Syd', 'Middelfart', 'Svendborg', 'Faaborg', 'Odense Vest', 'Nyborg', 'Assens']"
33c9aab3-f3a5-4db9-8c09-8544f69142cc,Thomas Bay Estrup,Thomas Estrup,Liberal Alliance,Fyn,"['Odense Syd', 'Odense Øst', 'Svendborg', 'Middelfart', 'Faaborg', 'Nyborg', 'Odense Vest', 'Assens']"
432182d5-1f3d-44cc-8dc9-b79546e3cb3e,Katrine Tabita Daugaard Christensen,Katrine Daugaard,Liberal Alliance,Fyn,"['Odense Øst', 'Odense Vest', 'Odense Syd', 'Assens', 'Nyborg', 'Faaborg', 'Svendborg', 'Middelfart']"
486b5355-54d6-4b4e-b891-a062bef8c38c,Tonny Vest,Tonny Vest,Liberal Alliance,Fyn,"['Odense Øst', 'Faaborg', 'Odense Vest', 'Odense Syd', 'Svendborg', 'Nyborg', 'Assens', 'Middelfart']"
846c91bb-deaf-48ca-8cca-ce834070a021,Pia Bachmann Offer Madsen,Pia Offer Madsen,Liberal Alliance,Fyn,"['Odense Vest', 'Faaborg', 'Middelfart', 'Nyborg', 'Svendborg', 'Odense Syd', 'Odense Øst', 'Assens']"
9291db97-385d-4bed-8bf4-706a9b32fb41,Araz Khan,Araz Khan,Liberal Alliance,Fyn,"['Faaborg', 'Nyborg', 'Svendborg', 'Odense Vest', 'Middelfart', 'Odense Øst', 'Odense Syd', 'Assens']"
ed91b3c6-1e80-4b87-a015-407352997c8c,Gustav Pensdal Wilde,Gustav Wilde,Liberal Alliance,Fyn,"['Odense Vest', 'Svendborg', 'Faaborg', 'Assens', 'Odense Øst', 'Nyborg', 'Odense Syd', 'Middelfart']"
4ec0dba6-8c5a-438b-a621-76545da29422,Rosa Regitze Bechmann Eriksen,Rosa Eriksen,Moderaterne,Fyn,"['Assens', 'Odense Øst', 'Middelfart', 'Odense Vest', 'Faaborg', 'Odense Syd', 'Svendborg', 'Nyborg']"
9de5ce86-2b07-40ab-a25c-e4be8507699c,Camilla Schuster Nygaard,Camilla Schuster Nygaard,Moderaterne,Fyn,"['Odense Vest', 'Assens', 'Nyborg', 'Svendborg', 'Middelfart', 'Odense Øst', 'Odense Syd', 'Faaborg']"
a4dcecdb-2200-405b-99b5-54ff8e6b9bec,Lars Aagaard Møller,Lars Aagaard,Moderaterne,Fyn,"['Middelfart', 'Odense Øst', 'Nyborg', 'Odense Vest', 'Odense Syd', 'Assens', 'Faaborg', 'Svendborg']"
c67c62a3-e1e0-4821-98b8-6bb163505555,Andreas Hedelund Lausen,Andreas Lausen,Moderaterne,Fyn,"['Faaborg', 'Nyborg', 'Assens', 'Odense Øst', 'Odense Syd', 'Svendborg', 'Middelfart', 'Odense Vest']"
1e1062a2-3606-4c62-ad4d-7dfae2b91fc0,Niels Nybro Bolding,Niels Bolding,Dansk Folkeparti,Fyn,"['Odense Øst', 'Odense Syd', 'Faaborg', 'Nyborg', 'Odense Vest', 'Svendborg', 'Middelfart', 'Assens']"
2762cc35-f382-4bb7-9118-6e3f60bd3a13,Alex Ahrendtsen,Alex Ahrendtsen,Dansk Folkeparti,Fyn,"['Faaborg', 'Odense Vest', 'Assens', 'Nyborg', 'Svendborg', 'Middelfart', 'Odense Øst', 'Odense Syd']"
4bd0967c-002e-4f9a-a832-a89692b3d69e,Anne Møllegaard Mortensen,Anne Møllegaard Mortensen,Dansk Folkeparti,Fyn,"['Faaborg', 'Middelfart', 'Odense Øst', 'Odense Syd', 'Nyborg', 'Svendborg', 'Odense Vest', 'Assens']"
5cffc2c8-7b0f-496a-8950-2b7307843def,Tobias Larsen Weische,Tobias Weische,Dansk Folkeparti,Fyn,"['Faaborg', 'Svendborg', 'Middelfart', 'Odense Vest', 'Odense Øst', 'Nyborg', 'Assens', 'Odense Syd']"
8dfc3ef7-fcfb-40c8-a944-21a599f8be83,Romeo Klingenberg Troelsgaard Nielsen,Romeo Troelsgaard,Dansk Folkeparti,Fyn,"['Odense Øst', 'Faaborg', 'Odense Syd', 'Odense Vest', 'Nyborg', 'Assens', 'Svendborg', 'Middelfart']"
47b390f1-d9b4-487d-b64b-036150a35eac,Marlene Ambo-Rasmussen,Marlene Ambo-Rasmussen,Venstre,Fyn,"['Odense Syd', 'Svendborg', 'Odense Vest', 'Faaborg', 'Middelfart', 'Nyborg', 'Odense Øst', 'Assens']"
493691f3-1719-404f-b3fa-f583e6b687b3,Torben Lyngsøe Povlsen,Torben Povlsen,Venstre,Fyn,"['Svendborg', 'Assens', 'Odense Syd', 'Odense Vest', 'Faaborg', 'Odense Øst', 'Middelfart', 'Nyborg']"
6b88c363-f012-4982-8585-7adfb28001ee,Amanda Marie Thorngaard Heitmann,Amanda Heitmann,Venstre,Fyn,"['Faaborg', 'Nyborg', 'Odense Syd', 'Svendborg', 'Middelfart', 'Odense Øst', 'Assens', 'Odense Vest']"
9fc104f6-6074-4084-ba5b-2335d9f7ed73,Sofie Amalie Mosgaard Hansen,Sofie Mosgaard,Venstre,Fyn,"['Nyborg', 'Assens', 'Odense Øst', 'Odense Syd', 'Svendborg', 'Middelfart', 'Odense Vest', 'Faaborg']"
ac2c81c8-9d8e-4be6-94e0-1803a20f2105,Claus Oxfeldt,Claus Oxfeldt,Venstre,Fyn,"['Odense Øst', 'Svendborg', 'Assens', 'Faaborg', 'Odense Vest', 'Odense Syd', 'Middelfart', 'Nyborg']"
c897b739-2447-46d6-aea1-4f97940c0f20,Anja Lund Kristensen,Anja Lund,Venstre,Fyn,"['Svendborg', 'Middelfart', 'Faaborg', 'Odense Vest', 'Assens', 'Nyborg', 'Odense Øst', 'Odense Syd']"
ce756904-c0cc-4dff-943f-1c79698223f3,Nikolaj Leed Henriksen,Nikolaj Leed Henriksen,Venstre,Fyn,"['Odense Vest', 'Odense Syd', 'Nyborg', 'Assens', 'Faaborg', 'Middelfart', 'Svendborg', 'Odense Øst']"
e8ad3c45-142a-46aa-b748-c67afe0a8429,Andreas Fjord Larsen,Andreas Fjord Larsen,Venstre,Fyn,"['Nyborg', 'Odense Syd', 'Assens', 'Faaborg', 'Svendborg', 'Odense Vest', 'Middelfart', 'Odense Øst']"
11f1b211-233e-4111-88e6-3212ab8a6e7b,Jens Henrik Winther Thulesen Dahl,Jens Henrik W. Thulesen Dahl,Danmarksdemokraterne,Fyn,"['Odense Øst', 'Svendborg', 'Nyborg', 'Middelfart', 'Faaborg', 'Odense Vest', 'Odense Syd', 'Assens']"
44fb55bb-05dc-4c22-8ed7-eee9eabaa066,Morten Nikolaj Bentsen Vang,Nikolaj Vang,Danmarksdemokraterne,Fyn,"['Middelfart', 'Nyborg', 'Faaborg', 'Odense Vest', 'Svendborg', 'Assens', 'Odense Syd', 'Odense Øst']"
df3dacec-5eb4-472d-ba45-44cd358400be,Vivian Lindberg Larsen,Vivian Lindberg Larsen,Danmarksdemokraterne,Fyn,"['Odense Øst', 'Svendborg', 'Odense Vest', 'Faaborg', 'Middelfart', 'Assens', 'Odense Syd', 'Nyborg']"
a7f00d8f-6376-4ef6-b317-24475656cb7f,Mohammadreza Javid,Reza Javid,Enhedslisten,Fyn,"['Svendborg', 'Faaborg', 'Middelfart', 'Odense Vest', 'Odense Øst', 'Assens', 'Odense Syd', 'Nyborg']"
b5f9a872-ba1f-49c2-90b2-4dadf9f59d61,Torsten Hessellund Ringgaard,Torsten Ringgaard,Enhedslisten,Fyn,"['Assens', 'Odense Syd', 'Faaborg', 'Svendborg', 'Odense Vest', 'Middelfart', 'Odense Øst', 'Nyborg']"
ba2eae90-44c9-4570-af46-652bd7989273,Ninosca Victoria Risbjerg Velasquez,Victoria Velásquez,Enhedslisten,Fyn,"['Odense Vest', 'Nyborg', 'Svendborg', 'Odense Syd', 'Middelfart', 'Assens', 'Faaborg', 'Odense Øst']"
d34b5ab0-e2ae-4e8f-90d7-c6a510c5f386,Vibeke Syppli Enrum,Vibeke Syppli Enrum,Enhedslisten,Fyn,"['Middelfart', 'Svendborg', 'Odense Syd', 'Odense Øst', 'Assens', 'Odense Vest', 'Nyborg', 'Faaborg']"
dc9333e7-d4a7-4939-a634-2aaa4cf0b7ef,Mette Catarina Skaarup,Mette Skaarup,Enhedslisten,Fyn,"['Odense Syd', 'Odense Vest', 'Svendborg', 'Nyborg', 'Faaborg', 'Odense Øst', 'Assens', 'Middelfart']"
f5bd4b41-3ee9-49ad-a71d-e0980a8cc6ec,Jesper Kiel,Jesper Kiel,Enhedslisten,Fyn,"['Odense Øst', 'Odense Syd', 'Odense Vest', 'Svendborg', 'Middelfart', 'Assens', 'Faaborg', 'Nyborg']"
fd9910c3-626c-4176-8d10-52fb1aea96d9,Kaj Alstrup,Kaj Alstrup,Enhedslisten,Fyn,"['Middelfart', 'Faaborg', 'Assens', 'Nyborg', 'Odense Vest', 'Odense Øst', 'Svendborg', 'Odense Syd']"
fe9c0b45-abf6-403d-a57e-cbf958caf362,Stine Øllegaard Raaby Magnussen,Stine Øllegaard,Enhedslisten,Fyn,"['Middelfart', 'Odense Vest', 'Odense Syd', 'Nyborg', 'Odense Øst', 'Svendborg', 'Faaborg', 'Assens']"
0ec7a326-4812-4955-afff-7da1694de44d,Ole Michael Kofod,Ole Dupont Kofod,Alternativet,Fyn,"['Nyborg', 'Middelfart', 'Svendborg', 'Faaborg', 'Assens', 'Odense Syd', 'Odense Øst', 'Odense Vest']"
2a8dc868-0705-4a86-b440-d94b255812ea,Martin Kjærulff,Martin Kjærulff,Alternativet,Fyn,"['Faaborg', 'Middelfart', 'Assens', 'Nyborg', 'Odense Syd', 'Odense Vest', 'Odense Øst', 'Svendborg']"
300b65bd-7695-4e3f-9af1-28a9ca9d2363,Stine Larsen,Stine Larsen,Alternativet,Fyn,"['Faaborg', 'Middelfart', 'Svendborg', 'Odense Vest', 'Nyborg', 'Odense Øst', 'Odense Syd', 'Assens']"
49e28a2a-19eb-4099-a4a4-fc546c80c88a,Jacob Holm,Jacob Holm,Alternativet,Fyn,"['Assens', 'Faaborg', 'Svendborg', 'Odense Vest', 'Odense Øst', 'Odense Syd', 'Middelfart', 'Nyborg']"
56c031f4-9c37-4acc-a655-30a7f97416d6,Linda Frølund Hansen,Linda Frølund,Alternativet,Fyn,"['Nyborg', 'Assens', 'Svendborg', 'Odense Øst', 'Odense Vest', 'Faaborg', 'Middelfart', 'Odense Syd']"
5e5d6bbe-655a-4e3c-b7d1-33a900f638ec,Bo Tønnesen,Bo Tønnesen,Alternativet,Fyn,"['Faaborg', 'Middelfart', 'Odense Øst', 'Odense Vest', 'Svendborg', 'Assens', 'Odense Syd', 'Nyborg']"
7632063c-e73d-4877-868b-cf5513cd045f,Bodil Marie Helbo,Bodil Helbo,Alternativet,Fyn,"['Svendborg', 'Odense Øst', 'Odense Vest', 'Assens', 'Middelfart', 'Odense Syd', 'Nyborg', 'Faaborg']"
c301ad93-21dd-4c68-8162-e197d185c725,Maria Dalum,Maria Dalum,Alternativet,Fyn,"['Odense Øst', 'Assens', 'Odense Vest', 'Svendborg', 'Odense Syd', 'Faaborg', 'Nyborg', 'Middelfart']"
d5ddb325-927b-491d-9aaf-e614a83f301c,Matilde Caroline Rye Skov-Hansen,Matilde Skov-Hansen,Alternativet,Fyn,"['Odense Vest', 'Odense Syd', 'Svendborg', 'Assens', 'Middelfart', 'Odense Øst', 'Faaborg', 'Nyborg']"
140747cb-6f5c-46cc-92a0-eb5e05a0b8a2,Simon Monrad Kollerup,Simon Kollerup,Socialdemokratiet,Nordjylland,"['Frederikshavn', 'Mariagerfjord', 'Aalborg Øst', 'Aalborg Nord', 'Himmerland', 'Hjørring', 'Thisted', 'Aalborg Vest', 'Brønderslev']"
19e79b7a-0a94-49ed-bf13-df4f3cd9e84d,Flemming Møller Mortensen,Flemming Møller Mortensen,Socialdemokratiet,Nordjylland,"['Brønderslev', 'Mariagerfjord', 'Thisted', 'Aalborg Nord', 'Frederikshavn', 'Aalborg Øst', 'Aalborg Vest', 'Himmerland', 'Hjørring']"
856e5dd0-ef30-4ce9-b92e-d23bd07ba3d4,Peder Key Kristiansen,Peder Key Kristiansen,Socialdemokratiet,Nordjylland,"['Thisted', 'Himmerland', 'Mariagerfjord', 'Aalborg Nord', 'Frederikshavn', 'Hjørring', 'Aalborg Vest', 'Brønderslev', 'Aalborg Øst']"
881c2ccb-cf75-469a-a922-3921b5962920,Per Husted Nielsen,Per Husted,Socialdemokratiet,Nordjylland,"['Brønderslev', 'Aalborg Nord', 'Thisted', 'Aalborg Øst', 'Himmerland', 'Aalborg Vest', 'Mariagerfjord', 'Frederikshavn', 'Hjørring']"
b5c7ab7e-81a8-4b8a-ae5a-a722b7645411,Mette Frederiksen,Mette Frederiksen,Socialdemokratiet,Nordjylland,"['Mariagerfjord', 'Himmerland', 'Thisted', 'Hjørring', 'Brønderslev', 'Aalborg Øst', 'Frederikshavn', 'Aalborg Nord', 'Aalborg Vest']"
bd3c7373-029b-4800-bdd1-124e5645321d,Morten Ryom,Morten Ryom,Socialdemokratiet,Nordjylland,"['Hjørring', 'Mariagerfjord', 'Brønderslev', 'Aalborg Nord', 'Thisted', 'Aalborg Øst', 'Frederikshavn', 'Himmerland', 'Aalborg Vest']"
e28fa96f-219b-46b7-a7a1-0e07fc9e13ec,Kiki Bille Bach,Kiki Bille Bach,Socialdemokratiet,Nordjylland,"['Himmerland', 'Frederikshavn', 'Aalborg Nord', 'Aalborg Øst', 'Brønderslev', 'Hjørring', 'Thisted', 'Mariagerfjord', 'Aalborg Vest']"
f2dafd4b-f306-4e60-afca-3e7e3f5d58b0,Ane Halsboe-Jørgensen,Ane Halsboe-Jørgensen,Socialdemokratiet,Nordjylland,"['Aalborg Øst', 'Mariagerfjord', 'Aalborg Vest', 'Himmerland', 'Brønderslev', 'Thisted', 'Hjørring', 'Frederikshavn', 'Aalborg Nord']"
fe64db94-2bbe-4280-8c50-aa02a5272f7e,Thomas Klimek,Thomas Klimek,Socialdemokratiet,Nordjylland,"['Brønderslev', 'Frederikshavn', 'Mariagerfjord', 'Aalborg Nord', 'Hjørring', 'Aalborg Vest', 'Aalborg Øst', 'Himmerland', 'Thisted']"
0311539a-0d56-4371-a9fc-1679dab0fd50,Susanne Juhl Krebs,Susanne Krebs,Radikale,Nordjylland,"['Aalborg Øst', 'Frederikshavn', 'Himmerland', 'Aalborg Vest', 'Brønderslev', 'Aalborg Nord', 'Thisted', 'Mariagerfjord', 'Hjørring']"
058dd243-c317-47f8-abf0-fe0c7082aa1b,Carsten Bedsted,Carsten Bedsted,Radikale,Nordjylland,"['Himmerland', 'Aalborg Nord', 'Hjørring', 'Frederikshavn', 'Brønderslev', 'Thisted', 'Mariagerfjord', 'Aalborg Øst', 'Aalborg Vest']"
27e9a47d-36d7-4268-bf41-22707c8d5d5a,Gorm Simonsen,Gorm Simonsen,Radikale,Nordjylland,"['Thisted', 'Aalborg Øst', 'Hjørring', 'Aalborg Vest', 'Aalborg Nord', 'Frederikshavn', 'Mariagerfjord', 'Brønderslev', 'Himmerland']"
294d76c1-7223-43dc-ab7f-77719fbf7e29,Pia Britt Elberg,Pia Elberg,Radikale,Nordjylland,"['Hjørring', 'Brønderslev', 'Thisted', 'Aalborg Vest', 'Mariagerfjord', 'Aalborg Nord', 'Aalborg Øst', 'Frederikshavn', 'Himmerland']"
2a994bc7-0f5c-4dd3-9e4b-19716646407a,Steffen Holme Helledie,Steffen Holme Helledie,Radikale,Nordjylland,"['Brønderslev', 'Himmerland', 'Aalborg Øst', 'Aalborg Vest', 'Frederikshavn', 'Mariagerfjord', 'Hjørring', 'Aalborg Nord', 'Thisted']"
2ec5966e-988c-4b43-aca4-d52d0d91217a,Emma Biørn Tretow-Fish,Emma Biørn Tretow-Fish,Radikale,Nordjylland,"['Himmerland', 'Hjørring', 'Aalborg Nord', 'Brønderslev', 'Thisted', 'Frederikshavn', 'Aalborg Øst', 'Mariagerfjord', 'Aalborg Vest']"
3b7cbe1e-7456-4297-87fc-7c4b645bcc8d,Jacob Kjær Robsøe,Jacob Robsøe,Radikale,Nordjylland,"['Aalborg Vest', 'Mariagerfjord', 'Aalborg Øst', 'Aalborg Nord', 'Brønderslev', 'Hjørring', 'Himmerland', 'Frederikshavn', 'Thisted']"
4c24378b-19ee-4139-9185-f16cf802eb0d,Dorthe Kerschus,Dorthe Kerschus,Radikale,Nordjylland,"['Himmerland', 'Thisted', 'Aalborg Øst', 'Frederikshavn', 'Hjørring', 'Mariagerfjord', 'Brønderslev', 'Aalborg Nord', 'Aalborg Vest']"
5027ef69-1a93-415a-9146-fbe6726540da,Steen Asgeir Petersen,Steen Asgeir Petersen,Radikale,Nordjylland,"['Aalborg Nord', 'Mariagerfjord', 'Brønderslev', 'Frederikshavn', 'Aalborg Vest', 'Thisted', 'Himmerland', 'Hjørring', 'Aalborg Øst']"
75232c60-e469-471e-94f9-cac47c7d3179,Michael Portefee Pedersen Lex,Michael Portefee P. Lex,Radikale,Nordjylland,"['Mariagerfjord', 'Aalborg Nord', 'Brønderslev', 'Aalborg Øst', 'Thisted', 'Hjørring', 'Frederikshavn', 'Aalborg Vest', 'Himmerland']"
9b088dd5-326f-4a7c-90b4-9c4b51cfcba2,Torsten Ployart Wetche,Torsten Wetche,Radikale,Nordjylland,"['Aalborg Nord', 'Himmerland', 'Aalborg Vest', 'Brønderslev', 'Thisted', 'Aalborg Øst', 'Mariagerfjord', 'Hjørring', 'Frederikshavn']"
f9744383-5a6a-4679-997f-938926c20ac5,Marie Emilie Wandel,Marie Wandel,Radikale,Nordjylland,"['Aalborg Øst', 'Himmerland', 'Hjørring', 'Frederikshavn', 'Brønderslev', 'Mariagerfjord', 'Aalborg Nord', 'Aalborg Vest', 'Thisted']"
2375ab9a-69b5-4895-a061-15c279bab70e,Lene Burchardt Jensen,Lene Burchardt,Konservative,Nordjylland,"['Himmerland', 'Aalborg Øst', 'Mariagerfjord', 'Frederikshavn', 'Aalborg Vest', 'Aalborg Nord', 'Thisted', 'Brønderslev', 'Hjørring']"
31d1ac0e-d972-45d5-ba52-f9d316dd0c00,René Flou Nielsen,René Flou,Konservative,Nordjylland,"['Hjørring', 'Thisted', 'Himmerland', 'Mariagerfjord', 'Aalborg Nord', 'Aalborg Vest', 'Frederikshavn', 'Aalborg Øst', 'Brønderslev']"
38ee6d04-8688-4c7c-af65-1e52884330e5,Stine Thier-Andersen,Stine Thier-Andersen,Konservative,Nordjylland,"['Hjørring', 'Aalborg Øst', 'Aalborg Vest', 'Frederikshavn', 'Thisted', 'Himmerland', 'Brønderslev', 'Aalborg Nord', 'Mariagerfjord']"
62b6ba76-1004-4c34-b51d-a53946ea3e46,Dorthe Pedersen,Dorthe Pedersen,Konservative,Nordjylland,"['Hjørring', 'Thisted', 'Aalborg Nord', 'Mariagerfjord', 'Brønderslev', 'Himmerland', 'Aalborg Øst', 'Frederikshavn', 'Aalborg Vest']"
8942a3e3-32db-4549-bda2-ee7aa0b2f876,Sofie Therese Svendsen,Sofie Therese Svendsen,Konservative,Nordjylland,"['Aalborg Nord', 'Mariagerfjord', 'Thisted', 'Hjørring', 'Aalborg Øst', 'Himmerland', 'Frederikshavn', 'Brønderslev', 'Aalborg Vest']"
8d3452c8-2de7-4572-a713-f9ae06888c97,Laura Holm,Laura Holm,Konservative,Nordjylland,"['Aalborg Øst', 'Hjørring', 'Himmerland', 'Brønderslev', 'Thisted', 'Mariagerfjord', 'Frederikshavn', 'Aalborg Nord', 'Aalborg Vest']"
b37537e6-14fd-43fa-9fcd-f99664fb0913,Søren Homann,Søren Homann,Konservative,Nordjylland,"['Himmerland', 'Brønderslev', 'Mariagerfjord', 'Hjørring', 'Aalborg Nord', 'Thisted', 'Frederikshavn', 'Aalborg Vest', 'Aalborg Øst']"
bff0e296-6c3b-436c-a70c-e0294ae435ff,Per Larsen,Per Larsen,Konservative,Nordjylland,"['Thisted', 'Brønderslev', 'Himmerland', 'Aalborg Øst', 'Frederikshavn', 'Aalborg Nord', 'Aalborg Vest', 'Hjørring', 'Mariagerfjord']"
c1b7e176-8f7a-4f0f-a898-90602a836d86,Gabriel Aaen,Gabriel Aaen,Konservative,Nordjylland,"['Hjørring', 'Himmerland', 'Aalborg Vest', 'Aalborg Øst', 'Thisted', 'Aalborg Nord', 'Mariagerfjord', 'Brønderslev', 'Frederikshavn']"
21de9649-0b2e-4460-9561-1c0cffcae726,Melina Kathrine Andersen,Melina Andersen,SF,Nordjylland,"['Thisted', 'Brønderslev', 'Hjørring', 'Aalborg Nord', 'Aalborg Vest', 'Mariagerfjord', 'Frederikshavn', 'Aalborg Øst', 'Himmerland']"
34b17feb-f89d-481b-b82c-9fdaae99f3fa,Morten Bo Bertelsen,Morten Bo Bertelsen,SF,Nordjylland,"['Hjørring', 'Aalborg Øst', 'Brønderslev', 'Aalborg Nord', 'Frederikshavn', 'Himmerland', 'Aalborg Vest', 'Thisted', 'Mariagerfjord']"
3d9038f3-828e-4f10-b806-cfd0034dbc88,Christina Lykke Risager Eriksen,Christina Lykke,SF,Nordjylland,"['Aalborg Nord', 'Aalborg Øst', 'Thisted', 'Aalborg Vest', 'Himmerland', 'Frederikshavn', 'Hjørring', 'Brønderslev', 'Mariagerfjord']"
666a3331-7009-400b-b4db-4af8d4119e39,Dorte Margrethe Nielsen,Dorte M. Nielsen,SF,Nordjylland,"['Aalborg Øst', 'Himmerland', 'Mariagerfjord', 'Thisted', 'Hjørring', 'Aalborg Vest', 'Brønderslev', 'Frederikshavn', 'Aalborg Nord']"
77bd3a7e-211f-407f-97d5-a753268edf91,Theresa Andersen,Theresa Berg Andersen,SF,Nordjylland,"['Hjørring', 'Thisted', 'Aalborg Øst', 'Himmerland', 'Aalborg Vest', 'Aalborg Nord', 'Brønderslev', 'Mariagerfjord', 'Frederikshavn']"
8adff38d-ae1c-4489-a920-5b3ae482f681,Henning Jørgensen,Henning Jørgensen,SF,Nordjylland,"['Thisted', 'Frederikshavn', 'Himmerland', 'Hjørring', 'Mariagerfjord', 'Aalborg Øst', 'Aalborg Vest', 'Brønderslev', 'Aalborg Nord']"
95693353-b77f-4f44-aa23-7fd2529dd485,Thomas Kjeldsen,Thomas Kjeldsen,SF,Nordjylland,"['Aalborg Vest', 'Mariagerfjord', 'Thisted', 'Frederikshavn', 'Aalborg Nord', 'Himmerland', 'Brønderslev', 'Hjørring', 'Aalborg Øst']"
dccb9fdb-ff5d-4301-91f5-a62418afec49,Benjamin Risager Frese Christensen,Benjamin Christensen,SF,Nordjylland,"['Hjørring', 'Aalborg Vest', 'Aalborg Nord', 'Mariagerfjord', 'Himmerland', 'Thisted', 'Frederikshavn', 'Brønderslev', 'Aalborg Øst']"
e54e0cb3-83c8-43c3-ab5c-71b7b67e8b1c,Peder Larsen,Peder Larsen,SF,Nordjylland,"['Mariagerfjord', 'Aalborg Nord', 'Hjørring', 'Thisted', 'Brønderslev', 'Aalborg Øst', 'Aalborg Vest', 'Himmerland', 'Frederikshavn']"
5b2379cc-2f0d-48bd-be13-faa26c048d6d,Arne Hyldgaard,Arne Hyldgaard,Borgernes Parti,Nordjylland,"['Brønderslev', 'Thisted', 'Aalborg Vest', 'Aalborg Nord', 'Mariagerfjord', 'Himmerland', 'Frederikshavn', 'Hjørring', 'Aalborg Øst']"
632c4662-be00-43bc-9526-a0321edf2630,John Bjerg,John Bjerg,Borgernes Parti,Nordjylland,"['Thisted', 'Brønderslev', 'Hjørring', 'Himmerland', 'Aalborg Øst', 'Frederikshavn', 'Mariagerfjord', 'Aalborg Vest', 'Aalborg Nord']"
6f191a67-ad11-4e2d-98ad-b6ed5e89c960,Niels Michael Wingreen Christensen,Niels Christensen,Borgernes Parti,Nordjylland,"['Brønderslev', 'Thisted', 'Aalborg Nord', 'Mariagerfjord', 'Hjørring', 'Frederikshavn', 'Aalborg Øst', 'Aalborg Vest', 'Himmerland']"
a37abf77-5eff-4633-b972-ae9c4e059dcb,Ib Poulsen,Ib Poulsen,Borgernes Parti,Nordjylland,"['Himmerland', 'Brønderslev', 'Aalborg Nord', 'Frederikshavn', 'Aalborg Øst', 'Mariagerfjord', 'Hjørring', 'Aalborg Vest', 'Thisted']"
d7d1680a-b84c-4962-a230-f9974322d422,Paulina Cristina Laparil,Paulina Laparil,Borgernes Parti,Nordjylland,"['Brønderslev', 'Mariagerfjord', 'Aalborg Vest', 'Aalborg Nord', 'Hjørring', 'Frederikshavn', 'Thisted', 'Himmerland', 'Aalborg Øst']"
0d4d1fbc-4342-4036-b4af-38accb951d1f,Dan Henry Gaardboe Rueskov,Dan Gaardboe Rueskov,Liberal Alliance,Nordjylland,"['Hjørring', 'Mariagerfjord', 'Aalborg Vest', 'Brønderslev', 'Aalborg Nord', 'Aalborg Øst', 'Thisted', 'Frederikshavn', 'Himmerland']"
17be0de0-19de-4541-852f-6d3d0417f133,Rikke Olssen,Rikke Olssen,Liberal Alliance,Nordjylland,"['Mariagerfjord', 'Aalborg Nord', 'Brønderslev', 'Hjørring', 'Aalborg Øst', 'Aalborg Vest', 'Frederikshavn', 'Himmerland', 'Thisted']"
1c433024-5749-460c-8d0d-fedfd31083d7,Anders Peter Hansen,Anders Peter Hansen,Liberal Alliance,Nordjylland,"['Frederikshavn', 'Mariagerfjord', 'Aalborg Nord', 'Thisted', 'Aalborg Vest', 'Hjørring', 'Brønderslev', 'Aalborg Øst', 'Himmerland']"
238ba30e-67a9-4e0b-b0ad-424c5eb14297,Thomas Christiansen,Thomas Christiansen,Liberal Alliance,Nordjylland,"['Aalborg Vest', 'Frederikshavn', 'Aalborg Nord', 'Mariagerfjord', 'Brønderslev', 'Hjørring', 'Aalborg Øst', 'Himmerland', 'Thisted']"
4d09f65f-946b-427d-b808-4eafdc773dd6,Sólbjørg Jakobsen,Sólbjørg Jakobsen,Liberal Alliance,Nordjylland,"['Brønderslev', 'Frederikshavn', 'Aalborg Vest', 'Hjørring', 'Aalborg Øst', 'Himmerland', 'Aalborg Nord', 'Thisted', 'Mariagerfjord']"
61bdb412-b382-4a91-9fc1-2e4198b075ff,Sara Aaby Tvilling Grauting,Sara Tvilling,Liberal Alliance,Nordjylland,"['Frederikshavn', 'Himmerland', 'Aalborg Vest', 'Mariagerfjord', 'Brønderslev', 'Aalborg Øst', 'Aalborg Nord', 'Thisted', 'Hjørring']"
